gene_name,public_name,N2_specific_read_count, CB4856_specific_read_count
F27E5.3,F27E5.3,4,8
F27E5.2,pax-3,0,0
F33H1.1,daf-19,3,3
F33H1.2,gpd-4,314,322
F33H1.4,F33H1.4,15,15
F33H1.9,F33H1.9,0,0
R05H5.1,srd-2,0,0
R05H5.2,cdc-25.4,13,22
R05H5.6,srb-6,0,0
R05H5.5,R05H5.5,0,0
R05H5.8,tts-2,0,0
T01E8.1,T01E8.1,3,3
T01E8.3,plc-3,1,1
T01E8.7,srh-135,0,0
T01E8.8,T01E8.8,0,0
T01E8.4,mec-15,38,34
T01E8.5,nrde-2,48,60
F54B3.3,atad-3,0,0
F54B3.1,F54B3.1,28,26
F54B3.4,F54B3.4,1,0
ZK970.1,ZK970.1,1,1
ZK970.t4,ZK970.t4,0,0
ZK970.5,gcy-4,0,0
ZK970.6,gcy-5,0,0
M02G9.3,M02G9.3,0,0
M02G9.2,M02G9.2,0,0
M02G9.1,M02G9.1,0,0
C07E3.2,pro-2,0,38
C07E3.8,C07E3.8,1,0
C07E3.4,C07E3.4,0,0
C07E3.5,ceh-57,0,0
T09F3.1,ztf-27,0,0
T09F3.2,T09F3.2,31,41
T09F3.3,gpd-1,332,186
E04D5.2,E04D5.2,0,0
E04D5.3,cut-4,1,1
E04D5.4,E04D5.4,4,1
ZK673.1,ZK673.1,0,1
ZK673.3,lin-56,11,10
ZK673.4,ZK673.4,2,1
ZK673.11,ZK673.11,1,0
ZK673.6,ZK673.6,9,10
ZK673.10,sdz-37,0,2
ZK673.9,clec-143,1,0
ZK666.1,ZK666.1,0,0
ZK666.2,ZK666.2,2,4
ZK666.3,clec-58,0,0
ZK666.11,ZK666.11,0,0
ZK666.15,ZK666.15,0,1
ZK666.7,clec-61,0,0
ZK666.8,ZK666.8,1,1
ZK666.12,ZK666.12,0,0
F59B10.1,pqn-47,7,9
F59B10.3,F59B10.3,0,0
F59B10.4,F59B10.4,0,0
F59B10.5,F59B10.5,0,0
F59B10.6,F59B10.6,0,0
R166.1,mab-10,7,8
R166.2,R166.2,72,84
R166.3,R166.3,10,16
R166.4,pro-1,46,54
R166.5,mnk-1,20,29
C06A1.1,cdc-48.1,148,118
C06A1.8,C06A1.8,0,0
C06A1.7,C06A1.7,0,0
C06A1.3,C06A1.3,0,0
C14A4.1,dohh-1,0,0
C14A4.2,dap-3,45,52
C14A4.14,mrps-22,20,30
C14A4.3,C14A4.3,76,86
C14A4.4,crn-3,36,37
C14A4.6,C14A4.6,0,0
C14A4.7,C14A4.7,0,0
C14A4.8,C14A4.8,5,3
C14A4.15,srv-2,0,0
C14A4.11,C14A4.11,0,0
C14A4.12,C14A4.12,0,0
C14A4.13,C14A4.13,0,0
M28.1,cutl-9,0,0
M28.8,M28.8,11,15
M28.2,M28.2,1,0
M28.9,M28.9,48,47
M28.11,21ur-15552,23,25
M28.4,M28.4,8,4
M28.10,M28.10,78,107
M28.7,nphp-1,0,0
M28.6,lact-3,0,0
D2089.3,D2089.3,6,5
D2089.4,ptb-1,0,1
D2089.5,gbh-1,19,25
C09G5.1,ggr-1,0,0
C09G5.2,dph-2,18,20
C09G5.5,col-80,950,945
C09G5.6,bli-1,0,1
C09G5.13,C09G5.13,0,0
C09G5.8,mks-5,0,0
C52A11.4,mpz-1,2,1
T19E10.1,ect-2,39,32
R06F6.1,cdl-1,8,18
R06F6.2,vps-11,0,0
R06F6.4,set-14,0,0
R06F6.13,R06F6.13,0,0
R06F6.6,ceh-62,0,0
R06F6.7,R06F6.7,5,7
R06F6.8,R06F6.8,61,48
R06F6.9,ech-4,87,88
R06F6.12,R06F6.12,0,0
M106.1,mix-1,32,26
M106.8,M106.8,0,0
M106.2,M106.2,21,17
M106.7,M106.7,0,0
M106.3,M106.3,43,59
M106.4,M106.4,16,13
M106.5,cap-2,114,95
F59E10.1,orc-2,0,0
F44F4.1,F44F4.1,0,0
F44F4.2,egg-3,57,55
F44F4.3,F44F4.3,5,2
F44F4.4,ptr-8,5,8
F44F4.5,sra-10,0,0
F44F4.6,gly-1,2,0
F44F4.7,sra-12,0,0
F44F4.13,sra-11,0,0
F44F4.15,F44F4.15,2,3
F44F4.10,F44F4.10,12,9
F44F4.11,tba-4,30,19
Y19D2B.2,Y19D2B.2,1,1
R03D7.1,metr-1,57,78
R03D7.2,R03D7.2,0,0
R03D7.15,R03D7.15,0,0
R03D7.4,R03D7.4,45,42
R03D7.6,gst-5,0,1
R03D7.8,R03D7.8,0,0
R03D7.14,R03D7.14,0,0
C09D8.1,ptp-3,5,7
F38A3.2,ram-2,3,0
F33A8.1,let-858,21,24
F33A8.2,nlp-18,5,6
F33A8.10,F33A8.10,3,4
F33A8.9,col-83,0,0
F33A8.4,F33A8.4,0,0
F45E10.2,F45E10.2,1,1
F45E10.1,unc-53,0,0
C09H10.3,nuo-1,0,0
C09H10.5,C09H10.5,0,0
C09H10.9,C09H10.9,5,4
C09H10.6,nasp-1,71,71
W10C6.1,mat-2,0,0
W10C6.2,W10C6.2,1,0
F40F8.10,rps-9,1994,2018
F40F8.11,F40F8.11,0,2
F40F8.5,F40F8.5,0,0
F40F8.8,arrd-6,0,0
K07C10.1,ptr-13,0,0
F37H8.2,F37H8.2,0,0
F37H8.6,F37H8.6,0,0
F37H8.4,sfxn-1.2,0,0
F37H8.5,F37H8.5,14,17
F37H8.8,F37H8.8,0,0
T06D8.1,T06D8.1,17,19
F37H8.10,F37H8.10,0,0
T06D8.14,T06D8.14,0,0
T06D8.3,T06D8.3,0,0
T06D8.2,T06D8.2,0,0
T06D8.5,T06D8.5,0,0
T06D8.6,cchl-1,6,2
T06D8.7,T06D8.7,27,35
T06D8.8,rpn-9,132,150
T06D8.9,T06D8.9,25,29
T06D8.10,T06D8.10,0,0
T05B9.2,T05B9.2,0,0
T05B9.1,T05B9.1,100,112
C47G2.1,cut-1,0,0
C47G2.15,C47G2.15,0,0
C47G2.16,C47G2.16,0,0
C47G2.2,unc-130,1,1
C47G2.22,C47G2.22,0,0
C47G2.3,C47G2.3,0,0
C47G2.4,C47G2.4,16,20
C47G2.8,C47G2.8,0,0
C47G2.9,C47G2.9,0,0
C47G2.5,saps-1,65,67
T24F1.1,raga-1,53,71
T24F1.2,T24F1.2,84,94
T24F1.3,T24F1.3,4,4
T24F1.8,T24F1.8,0,0
T24F1.4,T24F1.4,0,0
T24F1.5,T24F1.5,0,0
T24F1.6,tag-180,2,2
B0491.2,sqt-1,0,0
B0491.3,rmd-3,91,90
B0491.4,lgc-20,1,0
B0491.5,B0491.5,114,134
B0491.6,B0491.6,10,19
B0491.1,B0491.1,0,0
B0491.7,B0491.7,0,0
B0491.8,clh-2,0,0
C33B4.4,C33B4.4,14,5
C33B4.5,C33B4.5,0,0
C33B4.3,shn-1,3,1
C05D12.9,C05D12.9,0,0
C05D12.7,C05D12.7,1,2
C05D12.1,C05D12.1,3,1
C05D12.2,C05D12.2,2,4
C05D12.3,C05D12.3,32,24
C05D12.4,C05D12.4,3,5
C05D12.5,C05D12.5,0,0
VW02B12L.1,vha-6,88,90
VW02B12L.2,VW02B12L.2,0,0
VW02B12L.4,adbp-1,24,33
W02B12.13,W02B12.13,0,0
W02B12.17,W02B12.17,0,0
W02B12.1,W02B12.1,6,9
W02B12.4,W02B12.4,1,4
W02B12.15,W02B12.15,80,88
W02B12.9,W02B12.9,0,0
W02B12.16,W02B12.16,21,21
W02B12.12,W02B12.12,29,33
B0334.2,twk-5,0,0
B0334.1,ttr-18,0,0
B0334.13,B0334.13,0,0
B0334.3,B0334.3,11,17
B0334.11,ooc-3,22,16
B0334.15,B0334.15,0,0
B0334.5,B0334.5,24,20
B0334.6,B0334.6,0,0
B0334.7,srh-44,0,0
B0334.10,B0334.10,1,2
B0334.8,age-1,25,28
Y62F5A.10,Y62F5A.10,2,10
Y62F5A.1,mdt-8,22,24
Y62F5A.11,Y62F5A.11,0,0
Y62F5A.12,Y62F5A.12,9,10
Y62F5A.9,Y62F5A.9,0,0
Y62F5A.15,Y62F5A.15,0,0
Y62F5A.7,mir-40,0,0
F54D5.12,F54D5.12,67,89
F54D5.11,F54D5.11,28,33
F54D5.9,F54D5.9,13,14
F54D5.8,dnj-13,189,178
F54D5.7,F54D5.7,0,0
F54D5.17,F54D5.17,0,0
F54D5.15,F54D5.15,0,0
F54D5.5,F54D5.5,28,17
F54D5.4,F54D5.4,58,41
F54D5.3,F54D5.3,73,75
F54D5.1,pcs-1,3,10
F54D5.14,smc-6,37,35
D1043.1,D1043.1,44,39
F07A11.1,F07A11.1,0,1
F07A11.2,F07A11.2,212,233
F07A11.3,npp-5,83,78
F07A11.4,F07A11.4,14,12
F07A11.5,F07A11.5,0,0
F07A11.6,din-1,50,46
F07A11.10,F07A11.10,0,0
ZK20.1,ghi-1,3,1
ZK20.3,rad-23,174,185
ZK20.5,rpn-12,0,0
ZK20.6,nep-1,0,0
C47D12.1,trr-1,26,32
C47D12.2,C47D12.2,20,17
C47D12.3,sfxn-1.4,0,0
C47D12.4,C47D12.4,1,1
C47D12.5,C47D12.5,0,0
C47D12.7,kel-1,0,2
C47D12.6,tars-1,334,331
C47D12.8,C47D12.8,61,68
VF13D12L.3,VF13D12L.3,81,88
F13D12.9,F13D12.9,55,45
F13D12.10,F13D12.10,0,0
F13D12.3,F13D12.3,0,0
F13D12.2,ldh-1,0,0
F13D12.4,alh-8,0,0
F13D12.8,F13D12.8,0,0
F13D12.6,F13D12.6,101,69
F13D12.7,gpb-1,0,0
F44E5.13,F44E5.13,0,0
F44E5.3,F44E5.3,0,0
F44E5.2,F44E5.2,0,0
F44E5.1,F44E5.1,0,0
F43G6.9,patr-1,114,140
F43G6.1,dna-2,52,51
F43G6.16,F43G6.16,0,0
F43G6.4,F43G6.4,3,1
F43G6.14,F43G6.14,0,0
F43G6.11,F43G6.11,12,1
F43G6.6,jmjd-1.1,17,9
F43G6.8,F43G6.8,0,0
F43G6.5,F43G6.5,0,0
Y6D1A.2,Y6D1A.2,1,0
Y6D1A.1,Y6D1A.1,29,18
T27D12.4,pes-5,10,8
T27D12.3,clec-144,0,0
T27D12.5,mir-355,0,0
T27D12.6,T27D12.6,0,0
T27D12.1,T27D12.1,10,6
T27D12.2,clh-1,21,22
K12D12.5,K12D12.5,0,0
K12D12.4,K12D12.4,7,3
K12D12.2,npp-3,110,107
K12D12.3,col-84,0,0
K12D12.1,top-2,753,736
K12D12.7,K12D12.7,0,0
ZK930.5,ZK930.5,7,6
ZK930.6,ZK930.6,0,0
ZK930.2,ZK930.2,0,0
ZK930.3,vab-23,0,0
ZK930.4,ZK930.4,21,19
ZK930.1,ZK930.1,9,26
ZK930.7,ZK930.7,4,14
Y17G7A.1,hmg-12,202,209
W03C9.4,lin-29,2,1
Y17G7A.4,Y17G7A.4,0,0
W03C9.8,W03C9.8,0,0
W03C9.6,W03C9.6,1,2
W03C9.1,W03C9.1,4,5
W03C9.2,W03C9.2,29,44
W03C9.3,rab-7,0,0
W03C9.5,W03C9.5,35,34
W03C9.7,mex-1,271,285
Y17G7B.1,acbp-6,1,1
Y17G7B.21,Y17G7B.21,22,20
Y17G7B.20,Y17G7B.20,218,195
Y17G7B.2,ash-2,31,38
Y17G7B.3,Y17G7B.3,15,11
Y17G7B.4,dhps-1,1,1
Y17G7B.23,Y17G7B.23,0,2
Y17G7B.5,mcm-2,0,0
Y17G7B.6,glb-29,0,0
Y17G7B.12,Y17G7B.12,1,0
Y17G7B.8,Y17G7B.8,11,5
Y17G7B.9,cyn-16,0,0
Y17G7B.7,tpi-1,197,208
Y17G7B.13,Y17G7B.13,20,16
Y17G7B.10,Y17G7B.10,29,18
Y17G7B.11,arrd-7,0,0
Y17G7B.14,arrd-8,0,0
Y17G7B.22,Y17G7B.22,0,1
Y17G7B.15,cnt-1,13,15
Y17G7B.17,Y17G7B.17,11,2
Y17G7B.18,Y17G7B.18,0,0
Y17G7B.19,Y17G7B.19,3,0
Y43F11A.1,Y43F11A.1,0,2
Y43F11A.5,set-24,44,57
Y57A10A.1,Y57A10A.1,20,91
Y57A10A.2,Y57A10A.2,14,7
Y57A10A.3,Y57A10A.3,13,25
Y57A10A.4,Y57A10A.4,8,8
Y57A10A.5,Y57A10A.5,3,5
Y57A10A.7,Y57A10A.7,17,13
Y57A10A.8,Y57A10A.8,2,8
Y57A10A.11,rol-1,0,0
Y57A10A.13,Y57A10A.13,73,60
Y57A10A.14,Y57A10A.14,2,1
Y57A10A.15,polg-1,21,26
Y57A10A.16,Y57A10A.16,0,0
Y57A10A.35,aqp-12,0,0
Y57A10A.18,pqn-87,2,0
Y57A10A.19,rsr-2,82,66
Y57A10A.20,sinh-1,2,2
Y57A10A.42,mir-5547,0,0
Y57A10A.41,Y57A10A.41,0,0
Y57A10A.23,Y57A10A.23,0,0
Y57A10A.24,Y57A10A.24,1,0
Y57A10A.9,tag-276,0,0
Y57A10A.25,Y57A10A.25,20,13
Y57A10A.10,Y57A10A.10,19,7
Y57A10A.26,Y57A10A.26,16,19
Y57A10A.27,Y57A10A.27,0,0
Y57A10A.28,Y57A10A.28,33,30
Y57A10A.29,Y57A10A.29,22,23
Y57A10A.30,ife-5,5,8
Y57A10A.31,Y57A10A.31,71,48
C50E10.1,C50E10.1,84,101
C50E10.11,sre-50,0,0
C50E10.2,C50E10.2,4,5
C50E10.10,sre-51,0,0
C50E10.9,sre-49,0,0
C50E10.3,sre-53,0,1
C50E10.8,sre-56,0,0
C50E10.15,C50E10.15,0,0
C50E10.7,sre-55,0,0
C50E10.6,sre-54,0,0
C50E10.5,sre-52,0,0
C50E10.4,sop-2,23,30
C50E10.13,C50E10.13,0,1
C44C11.1,ras-1,9,10
C44C11.7,mir-4806,0,0
Y57A10B.1,Y57A10B.1,1,0
Y57A10B.8,Y57A10B.8,0,0
Y57A10B.9,Y57A10B.9,0,0
Y57A10B.2,Y57A10B.2,0,0
Y57A10B.3,btb-14,13,0
Y57A10B.4,sre-42,0,0
Y57A10B.5,sre-41,0,0
Y57A10B.6,Y57A10B.6,0,0
Y57A10B.7,Y57A10B.7,8,5
F57G9.7,F57G9.7,0,0
F57G9.4,sre-29,0,0
F57G9.8,21ur-15291,0,0
F57G9.2,sre-30,0,1
F57G9.1,sre-31,0,0
F57G9.3,F57G9.3,1,0
Y57A10C.1,Y57A10C.1,1,0
Y57A10C.11,Y57A10C.11,1,0
Y57A10C.3,sre-27,0,0
Y57A10C.4,sre-26,0,0
Y57A10C.6,daf-22,21,27
Y57A10C.8,Y57A10C.8,0,0
Y57A10C.7,dct-12,0,0
Y57A10C.9,Y57A10C.9,0,0
Y57A10C.10,Y57A10C.10,0,0
W05H5.1,W05H5.1,0,0
W05H5.3,W05H5.3,0,0
W05H5.8,sre-34,0,0
W05H5.5,sre-35,0,0
W05H5.7,sre-32,0,0
F15A4.1,sre-38,0,0
F15A4.11,tag-281,0,0
F15A4.12,tag-280,14,6
F15A4.2,F15A4.2,6,2
F15A4.3,sre-37,0,0
F15A4.4,srg-16,0,0
F15A4.5,F15A4.5,3,0
F15A4.6,F15A4.6,20,11
F15A4.7,srg-17,0,0
F15A4.8,F15A4.8,0,0
F15A4.9,arrd-9,1,1
F15A4.13,fbxb-102,0,1
F15A4.14,21ur-13811,0,0
F15A4.10,F15A4.10,3,4
T21B4.15,T21B4.15,1,0
T21B4.1,srz-6,0,0
T21B4.2,col-85,0,0
T21B4.19,T21B4.19,0,0
T21B4.18,T21B4.18,0,0
T21B4.3,T21B4.3,0,0
T21B4.4,T21B4.4,0,0
T21B4.5,srh-68,0,0
T21B4.6,srh-67,0,0
T21B4.7,srh-69,0,0
T21B4.8,srh-61,0,0
T21B4.9,srh-70,2,0
T21B4.17,ceh-99,20,22
T21B4.12,srx-118,0,0
F49C5.1,srx-119,0,0
F49C5.2,srx-120,0,0
F49C5.4,F49C5.4,0,0
F49C5.3,F49C5.3,1,0
F49C5.14,F49C5.14,0,0
F49C5.9,F49C5.9,0,0
F49C5.10,F49C5.10,1,1
F49C5.11,F49C5.11,0,0
F49C5.12,F49C5.12,0,0
F49C5.6,str-223,0,0
F49C5.7,F49C5.7,0,0
Y38E10A.1,Y38E10A.1,0,0
Y38E10A.2,Y38E10A.2,0,0
Y38E10A.3,Y38E10A.3,2,4
Y38E10A.4,clec-8,3,2
Y38E10A.5,clec-4,1,0
Y38E10A.6,ceh-100,104,97
Y38E10A.7,lips-15,36,128
Y38E10A.8,Y38E10A.8,0,0
Y38E10A.9,Y38E10A.9,0,1
Y38E10A.10,lips-16,5,170
Y38E10A.11,nspe-4,1,0
Y38E10A.25,nspe-6,0,0
Y38E10A.12,nspe-3,0,0
Y38E10A.26,nspe-2,7,1
Y38E10A.13,nspe-1,38,15
Y38E10A.29,nspe-8,0,0
Y38E10A.28,Y38E10A.28,1,0
Y38E10A.17,Y38E10A.17,44,47
Y38E10A.18,nhr-234,0,0
Y38E10A.27,mir-267,0,0
Y38E10A.19,nhr-235,1,0
Y38E10A.20,Y38E10A.20,0,0
Y38E10A.21,rgs-4,0,0
Y38E10A.22,Y38E10A.22,46,77
Y46G5A.2,Y46G5A.2,2,1
Y46G5A.1,tbc-17,45,37
Y46G5A.4,snrp-200,159,120
Y46G5A.5,pisy-1,62,49
Y46G5A.10,cnp-2,2,0
Y46G5A.13,tiar-2,63,47
Y46G5A.14,Y46G5A.14,20,38
Y46G5A.34,Y46G5A.34,14,1
Y46G5A.15,Y46G5A.15,2,4
Y46G5A.35,Y46G5A.35,4,8
Y46G5A.17,cpt-1,56,52
Y46G5A.18,Y46G5A.18,30,46
Y46G5A.19,spds-1,40,45
Y46G5A.21,acl-7,43,22
Y46G5A.22,Y46G5A.22,10,11
Y46G5A.24,bcmo-1,0,0
Y46G5A.26,lgc-35,0,0
Y46G5A.28,Y46G5A.28,1,0
Y46G5A.29,Y46G5A.29,1,2
Y46G5A.30,snf-5,132,125
Y46G5A.31,gsy-1,124,141
F35C5.1,F35C5.1,0,0
F35C5.2,sra-14,0,0
F35C5.3,F35C5.3,2,4
F35C5.4,F35C5.4,0,1
F35C5.6,clec-63,1,1
F35C5.7,clec-64,0,0
F35C5.8,clec-65,0,0
F35C5.9,clec-66,6,6
F35C5.12,F35C5.12,0,0
F58G1.2,F58G1.2,0,0
F58G1.1,wago-4,79,80
F58G1.9,F58G1.9,1,1
F58G1.3,F58G1.3,21,25
F58G1.4,dct-18,0,0
F58G1.5,lips-9,0,0
F58G1.6,arrd-10,5,3
F58G1.7,F58G1.7,0,0
Y38F1A.1,Y38F1A.1,15,13
Y38F1A.2,Y38F1A.2,4,3
Y38F1A.4,Y38F1A.4,0,0
Y38F1A.3,ptr-18,0,0
Y38F1A.5,cyd-1,1,6
Y38F1A.6,Y38F1A.6,123,148
Y38F1A.7,Y38F1A.7,15,11
Y38F1A.8,Y38F1A.8,0,0
Y38F1A.9,oig-2,0,0
F18A11.5,F18A11.5,0,0
Y38F1A.10,max-2,41,42
Y38F1A.13,Y38F1A.13,0,0
F18A11.8,F18A11.8,0,0
F18A11.2,F18A11.2,20,16
F18A11.3,F18A11.3,17,26
F18A11.1,puf-6,176,155
F42G4.7,F42G4.7,1,1
F42G4.2,F42G4.2,10,9
F42G4.3,zyx-1,85,89
F42G4.10,F42G4.10,0,0
Y81G3A.6,Y81G3A.6,0,0
Y81G3A.3,gcn-2,5,9
Y81G3A.4,Y81G3A.4,0,0
Y81G3A.5,col-86,0,1
F29C12.3,rict-1,58,53
F29C12.1,pqn-32,0,0
F29C12.4,F29C12.4,77,89
F29C12.5,bath-45,0,0
F32A11.7,mltn-1,4,1
F32A11.3,F32A11.3,49,83
F32A11.2,hpr-17,51,44
F32A11.1,F32A11.1,61,88
F32A11.6,moe-3,0,5
F32A11.8,F32A11.8,0,0
W09H1.1,W09H1.1,0,0
W09H1.8,mir-4933,0,0
W09H1.3,W09H1.3,0,0
W09H1.4,W09H1.4,0,0
W09H1.5,mecr-1,15,17
W09H1.7,W09H1.7,0,0
W09H1.6,lec-1,180,206
F15D4.1,btf-1,172,164
F15D4.2,F15D4.2,0,0
F15D4.8,flp-16,0,0
F15D4.3,rmo-1,3,8
F15D4.4,F15D4.4,0,2
F15D4.5,F15D4.5,0,1
F15D4.6,F15D4.6,1,1
Y48C3A.5,Y48C3A.5,0,1
Y48C3A.4,ztf-22,3,2
Y48C3A.23,Y48C3A.23,0,0
Y48C3A.3,Y48C3A.3,2,5
Y48C3A.7,mac-1,17,9
Y48C3A.8,sam-10,30,31
Y48C3A.21,mir-2215,0,0
Y48C3A.10,mrpl-20,0,0
Y48C3A.11,dmsr-3,1,1
Y48C3A.20,Y48C3A.20,38,37
Y48C3A.12,Y48C3A.12,55,55
Y48C3A.14,Y48C3A.14,31,27
Y48C3A.16,Y48C3A.16,0,0
Y48C3A.17,efl-2,16,8
Y48C3A.18,Y48C3A.18,8,5
Y48E1C.1,Y48E1C.1,27,29
Y48E1C.2,Y48E1C.2,14,16
Y48E1C.4,Y48E1C.4,22,19
Y48E1C.3,tbc-15,26,87
E01G4.1,tbc-14,0,0
E01G4.4,pqn-27,6,5
E01G4.3,E01G4.3,49,49
E01G4.9,mir-4929,0,0
E01G4.5,E01G4.5,6,0
E01G4.6,E01G4.6,0,2
F45H10.1,alh-7,19,47
F45H10.2,F45H10.2,112,107
F45H10.3,F45H10.3,2,0
F45H10.4,drr-1,5,1
F45H10.5,F45H10.5,0,0
F54F11.1,F54F11.1,0,0
F54F11.2,F54F11.2,531,517
F54F11.5,F54F11.5,0,0
F54F11.3,sre-45,0,0
Y48E1B.14,Y48E1B.14,33,44
Y48E1B.2,Y48E1B.2,39,52
Y48E1B.1,ddl-2,0,0
Y48E1B.3,Y48E1B.3,14,18
Y48E1B.5,mrpl-37,0,0
Y48E1B.7,lin-38,3,5
Y48E1B.8,Y48E1B.8,12,11
Y48E1B.16,clec-145,0,0
Y48E1B.9,clec-146,0,1
Y48E1B.11,fbxc-23,4,5
Y48E1B.12,csc-1,105,112
Y48E1B.13,csp-1,4,2
Y48E1B.10,gst-20,19,15
F37B1.1,gst-24,5,5
F37B1.3,gst-14,0,0
F37B1.5,gst-16,2,2
F37B1.8,gst-19,1,0
F37B1.6,gst-17,0,0
F37B1.7,gst-18,0,0
C31C9.1,tag-10,13,19
C31C9.3,fbxa-167,7,5
C31C9.4,fbxa-168,1,7
C31C9.8,fbxa-169,0,0
C31C9.6,C31C9.6,8,12
C31C9.7,C31C9.7,7,8
Y48E1A.1,Y48E1A.1,34,30
Y54G9A.3,kqt-3,0,0
Y54G9A.4,Y54G9A.4,0,0
Y54G9A.11,Y54G9A.11,0,0
Y54G9A.8,Y54G9A.8,0,0
Y54G9A.7,Y54G9A.7,55,58
Y54G9A.6,bub-3,32,54
Y54G9A.9,Y54G9A.9,0,3
R06B9.5,R06B9.5,30,40
R06B9.6,mig-14,56,63
R06B9.4,arrd-14,6,8
R06B9.3,arrd-13,52,49
R06B9.1,arrd-11,0,0
R06B9.2,arrd-12,4,3
C01B9.4,C01B9.4,1,4
C01B9.7,C01B9.7,0,0
C01B9.1,C01B9.1,2,8
ZK131.11,ZK131.11,9,13
ZK131.10,his-16,0,0
F08G2.4,F08G2.4,3,7
F08G2.5,F08G2.5,0,0
F08G2.6,ins-37,0,1
F08G2.9,F08G2.9,0,0
F08G2.7,F08G2.7,0,0
F08G2.8,F08G2.8,1,0
Y51H1A.2,Y51H1A.2,39,51
Y51H1A.3,Y51H1A.3,0,0
Y51H1A.4,ing-3,53,40
Y51H1A.5,hda-6,13,15
Y51H1A.6,mcd-1,41,35
W02B8.1,W02B8.1,0,0
W02B8.2,W02B8.2,8,9
W02B8.3,mltn-3,0,0
W02B8.4,mltn-4,0,0
W02B8.6,mltn-5,0,0
W02B8.5,hot-3,2,0
W02B8.7,W02B8.7,0,0
W07G1.1,W07G1.1,0,1
W07G1.19,W07G1.19,0,0
W07G1.2,sre-44,0,0
W07G1.3,zip-3,49,55
W07G1.5,W07G1.5,0,0
W07G1.7,W07G1.7,2,5
W07G1.6,sre-43,1,0
Y39G8B.1,Y39G8B.1,18,26
Y39G8B.2,Y39G8B.2,0,0
Y39G8B.3,sre-48,0,0
Y39G8B.9,Y39G8B.9,0,2
Y39G8B.10,Y39G8B.10,0,0
Y39G8B.5,Y39G8B.5,0,0
F01D5.1,F01D5.1,0,0
F01D5.2,F01D5.2,3,4
F01D5.5,F01D5.5,15,3
F01D5.6,F01D5.6,0,0
F01D5.13,F01D5.13,0,0
F01D5.7,F01D5.7,2,2
F01D5.8,F01D5.8,7,4
F01D5.9,cyp-37A1,2,9
F01D5.10,F01D5.10,0,0
W01G7.1,daf-5,20,22
W01G7.4,W01G7.4,22,14
W01G7.5,lem-2,26,42
Y39G8C.1,xrn-1,113,138
Y39G8C.10,Y39G8C.10,1,0
Y39G8C.11,Y39G8C.11,0,1
Y39G8C.8,Y39G8C.8,0,0
Y39G8C.4,col-87,0,0
Y39G8C.2,Y39G8C.2,6,2
Y39G8C.3,bkip-1,0,0
K09E4.5,gur-4,0,1
K09E4.6,cpg-7,1,0
K09E4.4,K09E4.4,1,3
K09E4.3,K09E4.3,18,17
K09E4.2,K09E4.2,23,16
W03H9.4,cacn-1,58,54
W03H9.2,W03H9.2,0,1
W03H9.1,W03H9.1,0,0
Y48B6A.1,Y48B6A.1,87,85
Y48B6A.3,xrn-2,23,17
Y48B6A.5,Y48B6A.5,11,8
Y48B6A.6,Y48B6A.6,8,4
Y48B6A.7,ace-4,0,0
Y48B6A.8,ace-3,0,0
Y48B6A.9,hot-7,0,0
Y48B6A.17,Y48B6A.17,2,0
Y48B6A.10,Y48B6A.10,0,1
Y48B6A.13,Y48B6A.13,0,0
Y48B6A.12,men-1,231,217
Y48B6A.11,jmjd-2,0,2
Y54G11A.2,Y54G11A.2,71,62
Y54G11A.1,Y54G11A.1,39,49
Y54G11A.3,Y54G11A.3,47,88
Y54G11A.18,Y54G11A.18,0,0
Y54G11A.12,srh-41,0,0
Y54G11A.15,srh-42,0,0
Y54G11A.4,Y54G11A.4,3,1
Y54G11A.7,Y54G11A.7,33,11
Y54G11A.5,ctl-2,14,26
Y54G11A.6,ctl-1,0,31
Y54G11A.13,ctl-3,6,5
Y54G11A.14,Y54G11A.14,4,16
Y54G11A.8,ddl-3,20,13
Y54G11A.9,Y54G11A.9,0,0
Y54G11A.10,lin-7,32,44
Y54G11A.17,Y54G11A.17,25,29
Y54G11A.11,Y54G11A.11,70,81
R06A4.8,agl-1,20,15
R06A4.9,pfs-2,27,38
R06A4.2,R06A4.2,60,73
R06A4.4,imb-2,74,78
R06A4.10,acr-20,3,5
R06A4.6,sdz-26,0,0
R06A4.7,mes-2,37,37
F26H11.8,F26H11.8,14,0
F26H11.1,kbp-3,8,17
F26H11.2,nurf-1,176,215
F26H11.4,F26H11.4,19,1
F26H11.6,F26H11.6,57,43
F26H11.5,exl-1,1,0
K04B12.1,plx-2,3,5
K04B12.2,K04B12.2,2,2
K04B12.3,smg-8,32,31
Y54G11B.1,dmsr-6,2,1
C13B4.6,C13B4.6,0,0
C13B4.1,C13B4.1,48,54
C13B4.2,usp-14,230,246
K10H10.1,vnut-1,14,3
K10H10.2,cysl-2,24,37
K10H10.14,K10H10.14,1,0
K10H10.3,dhs-8,0,0
K10H10.4,K10H10.4,0,0
K10H10.5,K10H10.5,0,0
K10H10.6,K10H10.6,0,0
K10H10.12,K10H10.12,0,2
K10H10.10,K10H10.10,0,0
K10H10.13,K10H10.13,0,1
K10H10.9,K10H10.9,0,0
F57C2.2,btb-19,55,67
F57C2.1,btb-20,7,8
F57C2.3,pot-2,12,14
F57C2.4,F57C2.4,51,35
F57C2.5,F57C2.5,72,72
F57C2.6,spat-1,58,70
C04H5.1,C04H5.1,26,26
