gene_name,public_name,N2_specific_read_count, CB4856_specific_read_count
Y17G7B.19,Y17G7B.19,2,4
Y43F11A.1,Y43F11A.1,0,3
Y43F11A.5,set-24,68,65
Y57A10A.1,Y57A10A.1,24,120
Y57A10A.2,Y57A10A.2,14,12
Y57A10A.3,Y57A10A.3,15,27
Y57A10A.4,Y57A10A.4,10,7
Y57A10A.5,Y57A10A.5,10,8
Y57A10A.7,Y57A10A.7,14,13
Y57A10A.8,Y57A10A.8,9,8
Y57A10A.11,rol-1,1,0
Y57A10A.13,Y57A10A.13,87,94
Y57A10A.14,Y57A10A.14,1,1
Y57A10A.15,polg-1,18,25
Y57A10A.16,Y57A10A.16,0,0
Y57A10A.35,aqp-12,0,0
Y57A10A.18,pqn-87,3,0
Y57A10A.19,rsr-2,103,115
Y57A10A.20,sinh-1,5,4
Y57A10A.42,mir-5547,0,0
Y57A10A.41,Y57A10A.41,0,0
Y57A10A.23,Y57A10A.23,0,0
Y57A10A.24,Y57A10A.24,0,0
Y57A10A.9,tag-276,0,0
Y57A10A.25,Y57A10A.25,32,29
Y57A10A.10,Y57A10A.10,12,13
Y57A10A.26,Y57A10A.26,21,20
Y57A10A.27,Y57A10A.27,0,1
Y57A10A.28,Y57A10A.28,38,37
Y57A10A.29,Y57A10A.29,35,29
Y57A10A.30,ife-5,4,13
Y57A10A.31,Y57A10A.31,85,65
C50E10.1,C50E10.1,95,127
C50E10.11,sre-50,1,0
C50E10.2,C50E10.2,3,4
C50E10.10,sre-51,0,0
C50E10.9,sre-49,0,0
C50E10.3,sre-53,0,0
C50E10.8,sre-56,0,0
C50E10.15,C50E10.15,0,0
C50E10.7,sre-55,0,0
C50E10.6,sre-54,0,0
C50E10.5,sre-52,0,0
C50E10.4,sop-2,29,43
C50E10.13,C50E10.13,0,1
C44C11.1,ras-1,11,10
C44C11.7,mir-4806,0,0
Y57A10B.1,Y57A10B.1,2,2
Y57A10B.8,Y57A10B.8,0,0
Y57A10B.9,Y57A10B.9,0,0
Y57A10B.2,Y57A10B.2,2,0
Y57A10B.3,btb-14,11,0
Y57A10B.4,sre-42,0,0
Y57A10B.5,sre-41,0,0
Y57A10B.6,Y57A10B.6,1,0
Y57A10B.7,Y57A10B.7,5,10
F57G9.7,F57G9.7,0,0
F57G9.4,sre-29,0,0
F57G9.8,21ur-15291,0,0
F57G9.2,sre-30,0,0
F57G9.1,sre-31,0,0
F57G9.3,F57G9.3,0,1
Y57A10C.1,Y57A10C.1,0,0
Y57A10C.11,Y57A10C.11,0,0
Y57A10C.3,sre-27,0,0
Y57A10C.4,sre-26,0,0
Y57A10C.6,daf-22,27,29
Y57A10C.8,Y57A10C.8,0,0
Y57A10C.7,dct-12,0,0
Y57A10C.9,Y57A10C.9,0,0
Y57A10C.10,Y57A10C.10,0,0
W05H5.1,W05H5.1,0,0
W05H5.3,W05H5.3,0,0
W05H5.8,sre-34,0,0
W05H5.5,sre-35,0,0
W05H5.7,sre-32,0,0
F15A4.1,sre-38,0,0
F15A4.11,tag-281,1,0
F15A4.12,tag-280,10,17
F15A4.2,F15A4.2,5,2
F15A4.3,sre-37,0,0
F15A4.4,srg-16,0,0
F15A4.5,F15A4.5,1,1
F15A4.6,F15A4.6,24,14
F15A4.7,srg-17,0,0
F15A4.8,F15A4.8,0,1
F15A4.9,arrd-9,1,3
F15A4.13,fbxb-102,2,0
F15A4.14,21ur-13811,0,0
F15A4.10,F15A4.10,7,6
T21B4.15,T21B4.15,1,2
T21B4.1,srz-6,0,0
T21B4.2,col-85,0,0
T21B4.19,T21B4.19,0,0
T21B4.18,T21B4.18,0,0
T21B4.3,T21B4.3,0,0
T21B4.4,T21B4.4,0,0
T21B4.5,srh-68,0,0
T21B4.6,srh-67,0,0
T21B4.7,srh-69,0,0
T21B4.8,srh-61,1,0
T21B4.9,srh-70,0,0
T21B4.17,ceh-99,20,29
T21B4.12,srx-118,0,0
F49C5.1,srx-119,0,0
F49C5.2,srx-120,0,0
F49C5.4,F49C5.4,0,0
F49C5.3,F49C5.3,0,0
F49C5.14,F49C5.14,0,0
F49C5.9,F49C5.9,0,0
F49C5.10,F49C5.10,1,0
F49C5.11,F49C5.11,0,0
F49C5.12,F49C5.12,0,0
F49C5.6,str-223,0,0
F49C5.7,F49C5.7,0,1
Y38E10A.1,Y38E10A.1,0,0
Y38E10A.2,Y38E10A.2,0,0
Y38E10A.3,Y38E10A.3,1,2
Y38E10A.4,clec-8,5,1
Y38E10A.5,clec-4,2,0
Y38E10A.6,ceh-100,140,108
Y38E10A.7,lips-15,37,142
Y38E10A.8,Y38E10A.8,0,1
Y38E10A.9,Y38E10A.9,0,0
Y38E10A.10,lips-16,17,248
Y38E10A.11,nspe-4,4,0
Y38E10A.25,nspe-6,0,0
Y38E10A.12,nspe-3,0,0
Y38E10A.26,nspe-2,3,5
Y38E10A.13,nspe-1,48,15
Y38E10A.29,nspe-8,0,0
Y38E10A.28,Y38E10A.28,0,0
Y38E10A.17,Y38E10A.17,57,61
Y38E10A.18,nhr-234,0,0
Y38E10A.27,mir-267,0,0
Y38E10A.19,nhr-235,0,0
Y38E10A.20,Y38E10A.20,1,0
Y38E10A.21,rgs-4,0,0
Y38E10A.22,Y38E10A.22,69,104
Y46G5A.2,Y46G5A.2,6,2
Y46G5A.1,tbc-17,44,51
Y46G5A.4,snrp-200,179,141
Y46G5A.5,pisy-1,68,64
Y46G5A.10,cnp-2,2,3
Y46G5A.13,tiar-2,53,73
Y46G5A.14,Y46G5A.14,21,18
Y46G5A.34,Y46G5A.34,11,6
Y46G5A.15,Y46G5A.15,3,6
Y46G5A.35,Y46G5A.35,5,4
Y46G5A.17,cpt-1,73,86
Y46G5A.18,Y46G5A.18,46,61
Y46G5A.19,spds-1,45,53
Y46G5A.21,acl-7,40,25
Y46G5A.22,Y46G5A.22,11,14
Y46G5A.24,bcmo-1,0,0
Y46G5A.26,lgc-35,0,0
Y46G5A.28,Y46G5A.28,0,0
Y46G5A.29,Y46G5A.29,0,3
Y46G5A.30,snf-5,163,120
Y46G5A.31,gsy-1,197,175
F35C5.1,F35C5.1,0,0
F35C5.2,sra-14,0,0
F35C5.3,F35C5.3,1,4
F35C5.4,F35C5.4,0,0
F35C5.6,clec-63,2,1
F35C5.7,clec-64,0,0
F35C5.8,clec-65,2,0
F35C5.9,clec-66,10,3
F35C5.12,F35C5.12,0,1
F58G1.2,F58G1.2,1,0
F58G1.1,wago-4,91,100
F58G1.9,F58G1.9,1,4
F58G1.3,F58G1.3,21,39
F58G1.4,dct-18,0,0
F58G1.5,lips-9,0,0
F58G1.6,arrd-10,3,1
F58G1.7,F58G1.7,1,0
Y38F1A.1,Y38F1A.1,28,15
Y38F1A.2,Y38F1A.2,3,1
Y38F1A.4,Y38F1A.4,0,0
Y38F1A.3,ptr-18,0,0
Y38F1A.5,cyd-1,5,5
Y38F1A.6,Y38F1A.6,143,194
Y38F1A.7,Y38F1A.7,14,15
Y38F1A.8,Y38F1A.8,1,1
Y38F1A.9,oig-2,0,1
F18A11.5,F18A11.5,0,0
Y38F1A.10,max-2,58,49
Y38F1A.13,Y38F1A.13,0,0
F18A11.8,F18A11.8,0,0
F18A11.2,F18A11.2,27,23
F18A11.3,F18A11.3,26,28
F18A11.1,puf-6,229,200
F42G4.7,F42G4.7,3,1
F42G4.2,F42G4.2,8,7
F42G4.3,zyx-1,81,88
F42G4.10,F42G4.10,0,0
Y81G3A.6,Y81G3A.6,0,0
Y81G3A.3,gcn-2,5,25
Y81G3A.4,Y81G3A.4,0,0
Y81G3A.5,col-86,1,1
F29C12.3,rict-1,82,63
F29C12.1,pqn-32,0,0
F29C12.4,F29C12.4,92,78
F29C12.5,bath-45,0,1
F32A11.7,mltn-1,3,2
F32A11.3,F32A11.3,64,76
F32A11.2,hpr-17,71,73
F32A11.1,F32A11.1,84,115
F32A11.6,moe-3,3,5
F32A11.8,F32A11.8,0,0
W09H1.1,W09H1.1,1,0
W09H1.8,mir-4933,0,0
W09H1.3,W09H1.3,0,1
W09H1.4,W09H1.4,1,0
W09H1.5,mecr-1,16,10
W09H1.7,W09H1.7,0,1
W09H1.6,lec-1,188,194
F15D4.1,btf-1,199,193
F15D4.2,F15D4.2,0,0
F15D4.8,flp-16,0,0
F15D4.3,rmo-1,6,10
F15D4.4,F15D4.4,0,0
F15D4.5,F15D4.5,0,0
F15D4.6,F15D4.6,2,2
Y48C3A.5,Y48C3A.5,1,0
Y48C3A.4,ztf-22,5,1
Y48C3A.23,Y48C3A.23,0,0
Y48C3A.3,Y48C3A.3,7,8
Y48C3A.7,mac-1,17,14
Y48C3A.8,sam-10,37,38
Y48C3A.21,mir-2215,0,0
Y48C3A.10,mrpl-20,0,0
Y48C3A.11,dmsr-3,0,0
Y48C3A.20,Y48C3A.20,54,35
Y48C3A.12,Y48C3A.12,72,75
Y48C3A.14,Y48C3A.14,49,46
Y48C3A.16,Y48C3A.16,0,0
Y48C3A.17,efl-2,29,21
Y48C3A.18,Y48C3A.18,10,11
Y48E1C.1,Y48E1C.1,24,37
Y48E1C.2,Y48E1C.2,22,13
Y48E1C.4,Y48E1C.4,16,13
Y48E1C.3,tbc-15,31,76
E01G4.1,tbc-14,0,0
E01G4.4,pqn-27,11,17
E01G4.3,E01G4.3,46,55
E01G4.9,mir-4929,1,2
E01G4.5,E01G4.5,4,0
E01G4.6,E01G4.6,4,4
F45H10.1,alh-7,36,55
F45H10.2,F45H10.2,143,153
F45H10.3,F45H10.3,0,1
F45H10.4,drr-1,4,8
F45H10.5,F45H10.5,0,1
F54F11.1,F54F11.1,1,0
F54F11.2,F54F11.2,523,523
F54F11.5,F54F11.5,0,0
F54F11.3,sre-45,0,0
Y48E1B.14,Y48E1B.14,67,53
Y48E1B.2,Y48E1B.2,51,56
Y48E1B.1,ddl-2,0,0
Y48E1B.3,Y48E1B.3,22,16
Y48E1B.5,mrpl-37,0,0
Y48E1B.7,lin-38,4,6
Y48E1B.8,Y48E1B.8,11,21
Y48E1B.16,clec-145,0,0
Y48E1B.9,clec-146,0,0
Y48E1B.11,fbxc-23,2,10
Y48E1B.12,csc-1,128,143
Y48E1B.13,csp-1,3,3
Y48E1B.10,gst-20,17,18
F37B1.1,gst-24,3,6
F37B1.3,gst-14,0,0
F37B1.5,gst-16,3,4
F37B1.8,gst-19,2,1
F37B1.6,gst-17,0,0
F37B1.7,gst-18,0,0
C31C9.1,tag-10,8,15
C31C9.3,fbxa-167,7,13
C31C9.4,fbxa-168,0,11
C31C9.8,fbxa-169,3,0
C31C9.6,C31C9.6,9,15
C31C9.7,C31C9.7,11,8
Y48E1A.1,Y48E1A.1,45,50
Y54G9A.3,kqt-3,2,0
Y54G9A.4,Y54G9A.4,0,0
Y54G9A.11,Y54G9A.11,0,0
Y54G9A.8,Y54G9A.8,0,0
Y54G9A.7,Y54G9A.7,62,71
Y54G9A.6,bub-3,55,58
Y54G9A.9,Y54G9A.9,2,2
R06B9.5,R06B9.5,48,42
R06B9.6,mig-14,74,109
R06B9.4,arrd-14,9,10
R06B9.3,arrd-13,84,77
R06B9.1,arrd-11,0,0
R06B9.2,arrd-12,1,2
C01B9.4,C01B9.4,0,1
C01B9.7,C01B9.7,0,0
C01B9.1,C01B9.1,6,7
ZK131.11,ZK131.11,18,13
ZK131.10,his-16,0,0
F08G2.4,F08G2.4,6,6
F08G2.5,F08G2.5,1,0
F08G2.6,ins-37,0,0
F08G2.9,F08G2.9,0,0
F08G2.7,F08G2.7,0,0
F08G2.8,F08G2.8,0,0
Y51H1A.2,Y51H1A.2,61,78
Y51H1A.3,Y51H1A.3,0,0
Y51H1A.4,ing-3,64,56
Y51H1A.5,hda-6,29,19
Y51H1A.6,mcd-1,49,57
W02B8.1,W02B8.1,1,0
W02B8.2,W02B8.2,11,10
W02B8.3,mltn-3,1,0
W02B8.4,mltn-4,1,0
W02B8.6,mltn-5,0,0
W02B8.5,hot-3,1,1
W02B8.7,W02B8.7,0,0
W07G1.1,W07G1.1,0,0
W07G1.19,W07G1.19,0,0
W07G1.2,sre-44,1,0
W07G1.3,zip-3,44,49
W07G1.5,W07G1.5,0,0
W07G1.7,W07G1.7,5,6
W07G1.6,sre-43,0,0
Y39G8B.1,Y39G8B.1,24,28
Y39G8B.2,Y39G8B.2,0,0
Y39G8B.3,sre-48,0,0
Y39G8B.9,Y39G8B.9,0,0
Y39G8B.10,Y39G8B.10,0,0
Y39G8B.5,Y39G8B.5,0,0
F01D5.1,F01D5.1,0,0
F01D5.2,F01D5.2,2,1
F01D5.5,F01D5.5,18,20
F01D5.6,F01D5.6,0,0
F01D5.13,F01D5.13,0,0
F01D5.7,F01D5.7,1,0
F01D5.8,F01D5.8,5,5
F01D5.9,cyp-37A1,3,2
F01D5.10,F01D5.10,0,0
W01G7.1,daf-5,18,19
W01G7.4,W01G7.4,34,21
W01G7.5,lem-2,27,41
Y39G8C.1,xrn-1,162,178
Y39G8C.10,Y39G8C.10,0,0
Y39G8C.11,Y39G8C.11,0,0
Y39G8C.8,Y39G8C.8,0,0
Y39G8C.4,col-87,0,1
Y39G8C.2,Y39G8C.2,5,5
Y39G8C.3,bkip-1,0,0
K09E4.5,gur-4,1,0
K09E4.6,cpg-7,0,1
K09E4.4,K09E4.4,0,2
K09E4.3,K09E4.3,26,14
K09E4.2,K09E4.2,21,26
W03H9.4,cacn-1,75,93
W03H9.2,W03H9.2,0,1
W03H9.1,W03H9.1,0,0
Y48B6A.1,Y48B6A.1,114,89
Y48B6A.3,xrn-2,27,20
Y48B6A.5,Y48B6A.5,16,11
Y48B6A.6,Y48B6A.6,11,9
Y48B6A.7,ace-4,0,1
Y48B6A.8,ace-3,0,0
Y48B6A.9,hot-7,0,0
Y48B6A.17,Y48B6A.17,4,1
Y48B6A.10,Y48B6A.10,1,0
Y48B6A.13,Y48B6A.13,0,0
Y48B6A.12,men-1,271,291
Y48B6A.11,jmjd-2,0,2
Y54G11A.2,Y54G11A.2,80,78
Y54G11A.1,Y54G11A.1,61,65
Y54G11A.3,Y54G11A.3,49,94
Y54G11A.18,Y54G11A.18,0,0
Y54G11A.12,srh-41,0,0
Y54G11A.15,srh-42,0,0
Y54G11A.4,Y54G11A.4,2,4
Y54G11A.7,Y54G11A.7,33,12
Y54G11A.5,ctl-2,20,39
Y54G11A.6,ctl-1,0,34
Y54G11A.13,ctl-3,8,9
Y54G11A.14,Y54G11A.14,8,21
Y54G11A.8,ddl-3,27,18
Y54G11A.9,Y54G11A.9,0,1
Y54G11A.10,lin-7,48,38
Y54G11A.17,Y54G11A.17,26,31
Y54G11A.11,Y54G11A.11,90,100
R06A4.8,agl-1,28,34
R06A4.9,pfs-2,45,40
R06A4.2,R06A4.2,71,76
R06A4.4,imb-2,88,98
R06A4.10,acr-20,2,3
R06A4.6,sdz-26,0,0
R06A4.7,mes-2,38,40
F26H11.8,F26H11.8,16,0
F26H11.1,kbp-3,3,9
F26H11.2,nurf-1,258,280
F26H11.4,F26H11.4,18,4
F26H11.6,F26H11.6,64,46
F26H11.5,exl-1,0,0
K04B12.1,plx-2,3,3
K04B12.2,K04B12.2,5,1
K04B12.3,smg-8,53,33
Y54G11B.1,dmsr-6,0,0
C13B4.6,C13B4.6,0,0
C13B4.1,C13B4.1,54,59
C13B4.2,usp-14,314,282
K10H10.1,vnut-1,24,23
K10H10.2,cysl-2,37,40
K10H10.14,K10H10.14,0,0
K10H10.3,dhs-8,0,1
K10H10.4,K10H10.4,0,0
K10H10.5,K10H10.5,0,0
K10H10.6,K10H10.6,0,0
K10H10.12,K10H10.12,0,0
K10H10.10,K10H10.10,0,0
K10H10.13,K10H10.13,1,0
K10H10.9,K10H10.9,1,0
F57C2.2,btb-19,75,83
F57C2.1,btb-20,13,16
F57C2.3,pot-2,12,10
F57C2.4,F57C2.4,67,81
F57C2.5,F57C2.5,83,99
F57C2.6,spat-1,71,83
C04H5.1,C04H5.1,33,36
C04H5.2,clec-147,16,1
C04H5.7,C04H5.7,0,0
C04H5.3,gcy-29,0,1
C04H5.8,nlp-41,2,0
C04H5.6,mog-4,94,94
C01G12.1,madf-5,7,8
C01G12.15,C01G12.15,0,0
C01G12.13,C01G12.13,1,2
C01G12.2,nspb-7,0,0
C01G12.9,C01G12.9,8,12
C01G12.10,nspb-8,0,1
C01G12.11,nspb-9,0,0
C01G12.3,C01G12.3,20,23
C01G12.5,C01G12.5,0,0
C01G12.7,C01G12.7,0,0
C01G12.8,catp-4,50,41
F19H8.1,tps-2,30,43
F19H8.2,F19H8.2,5,7
F19H8.4,mltn-9,3,6
F19H8.5,mltn-10,0,0
C38C6.6,tag-297,0,0
C38C6.5,C38C6.5,3,3
C38C6.3,C38C6.3,0,0
C38C6.4,sre-13,0,0
C38C6.2,atgp-2,0,0
ZC101.2,unc-52,144,168
ZC101.1,ZC101.1,3,3
ZC101.3,hhat-1,1,2
C09F9.2,C09F9.2,2,2
C09F9.3,glna-1,10,12
Y54E2A.1,Y54E2A.1,0,0
Y54E2A.2,smg-9,11,17
Y54E2A.3,tac-1,54,52
Y54E2A.4,Y54E2A.4,93,89
Y54E2A.5,Y54E2A.5,15,16
Y54E2A.7,Y54E2A.7,21,8
Y54E2A.8,Y54E2A.8,41,24
Y54E2A.9,Y54E2A.9,19,6
Y54E2A.10,Y54E2A.10,1,2
Y54E2A.11,eif-3.B,103,377
Y54E2A.12,tbc-20,23,17
W01D2.3,W01D2.3,0,0
W01D2.4,srt-11,0,0
W01D2.5,W01D2.5,27,26
W01D2.1,W01D2.1,0,4
W01D2.2,nhr-61,4,5
R05H10.6,cdh-7,0,0
R05H10.1,R05H10.1,4,14
R05H10.7,R05H10.7,38,61
R05H10.2,rbm-28,148,178
R05H10.5,R05H10.5,0,0
R05H10.3,R05H10.3,48,51
Y53F4A.2,Y53F4A.2,2,1
R03C1.3,cog-1,0,1
R03C1.1,R03C1.1,0,0
E01F3.1,pde-3,10,9
E01F3.2,mir-273,0,0
Y53F4B.57,Y53F4B.57,0,0
Y53F4B.1,Y53F4B.1,0,1
Y53F4B.2,elo-9,6,3
Y53F4B.3,Y53F4B.3,52,36
Y53F4B.42,Y53F4B.42,12,9
Y53F4B.4,Y53F4B.4,15,15
Y53F4B.43,Y53F4B.43,0,0
Y53F4B.10,Y53F4B.10,1,0
Y53F4B.9,Y53F4B.9,93,127
Y53F4B.11,Y53F4B.11,46,58
Y53F4B.51,Y53F4B.51,0,0
Y53F4B.12,Y53F4B.12,4,2
Y53F4B.13,Y53F4B.13,37,27
Y53F4B.14,Y53F4B.14,0,0
Y53F4B.15,asc-1,8,7
Y53F4B.45,Y53F4B.45,3,9
Y53F4B.16,Y53F4B.16,0,3
Y53F4B.17,Y53F4B.17,0,2
Y53F4B.18,Y53F4B.18,48,52
Y53F4B.19,Y53F4B.19,18,22
Y53F4B.20,Y53F4B.20,0,0
Y53F4B.61,Y53F4B.61,0,0
Y53F4B.21,Y53F4B.21,11,16
Y53F4B.39,Y53F4B.39,42,57
Y53F4B.22,arp-1,147,167
Y53F4B.23,Y53F4B.23,1,3
Y53F4B.24,Y53F4B.24,8,12
Y53F4B.25,Y53F4B.25,0,0
Y53F4B.55,Y53F4B.55,0,0
Y53F4B.56,Y53F4B.56,0,0
Y53F4B.27,Y53F4B.27,0,0
Y53F4B.28,ptr-20,0,0
Y53F4B.29,gst-26,31,42
Y53F4B.30,gst-27,149,1
Y53F4B.31,gst-28,21,19
Y53F4B.33,gst-39,5,11
Y53F4B.35,gst-31,0,0
Y53F4B.36,Y53F4B.36,11,17
Y53F4B.37,gst-32,0,0
Y1H11.1,gst-34,0,1
Y1H11.2,gst-35,2,5
Y46E12BR.1,Y46E12BR.1,0,1
Y46E12BL.4,spsb-1,26,17
Y46E12BL.3,spsb-2,76,79
Y46E12BL.2,Y46E12BL.2,23,29
Y46E12BL.1,tig-3,1,1
Y46E12BL.6,Y46E12BL.6,0,0
Y46E12BL.8,Y46E12BL.8,0,0
2RSSE.1,2RSSE.1,7,2
H10E21.2,H10E21.2,0,2
H10E21.3,nhr-80,33,16
H10E21.1,H10E21.1,21,26
H10E21.4,H10E21.4,2,0
H10E21.5,H10E21.5,4,6
W05G11.4,W05G11.4,0,0
W05G11.3,col-88,1,3
W05G11.5,btb-5,0,0
W05G11.6,W05G11.6,444,312
F54C4.2,spt-4,77,68
F54C4.3,attf-3,222,208
F54C4.4,F54C4.4,17,17
F54C4.1,mrpl-40,91,110
C29F9.7,pat-4,65,55
C29F9.8,C29F9.8,0,1
C29F9.10,fbxa-57,1,1
C29F9.11,fbxa-58,19,63
C29F9.6,C29F9.6,2,4
C29F9.5,C29F9.5,5,7
C29F9.4,C29F9.4,26,0
C29F9.3,C29F9.3,14,0
C29F9.13,nhr-280,0,0
C29F9.2,C29F9.2,1,0
C29F9.1,C29F9.1,16,12
T17A3.2,T17A3.2,9,2
T17A3.3,fbxb-81,4,14
T17A3.4,fbxb-82,6,2
T17A3.6,fbxb-83,2,3
T17A3.7,fbxb-84,9,5
T17A3.8,ver-2,7,1
T17A3.9,T17A3.9,0,0
T17A3.10,T17A3.10,1,1
T17A3.1,ver-1,0,1
F40G9.8,F40G9.8,0,2
F40G9.7,F40G9.7,78,41
F40G9.18,F40G9.18,0,5
F40G9.22,F40G9.22,0,0
F40G9.21,F40G9.21,0,0
F40G9.9,F40G9.9,3,4
F40G9.12,F40G9.12,0,0
F40G9.19,F40G9.19,0,0
F40G9.10,clec-148,0,0
F40G9.14,F40G9.14,4,4
F40G9.6,F40G9.6,0,0
F40G9.15,F40G9.15,53,34
F40G9.5,F40G9.5,10,10
F40G9.4,btb-1,10,31
F40G9.11,mxl-2,71,54
F40G9.3,ubc-20,135,152
F40G9.2,F40G9.2,0,0
F40G9.1,sec-20,0,0
F40G9.17,F40G9.17,27,31
W10C4.1,W10C4.1,0,0
Y50D7A.6,klp-20,6,2
Y50D7A.5,hpo-38,0,0
Y50D7A.4,hpo-29,103,86
Y50D7A.16,Y50D7A.16,0,0
Y50D7A.17,Y50D7A.17,0,0
Y50D7A.3,Y50D7A.3,26,14
Y50D7A.11,Y50D7A.11,0,0
Y50D7A.2,Y50D7A.2,0,0
Y50D7A.9,Y50D7A.9,49,41
Y50D7A.12,Y50D7A.12,0,0
Y50D7A.1,Y50D7A.1,2,0
Y50D7A.10,Y50D7A.10,0,0
Y50D7A.8,Y50D7A.8,4,3
W07B3.2,gei-4,25,27
K10F12.3,pll-1,2,4
K10F12.4,gsto-3,0,0
K10F12.8,K10F12.8,0,0
Y55B1BL.1,Y55B1BL.1,0,0
Y55B1BM.1,stim-1,0,0
Y55B1BR.3,cec-8,0,1
Y55B1BR.2,Y55B1BR.2,0,0
Y55B1BR.1,Y55B1BR.1,0,0
Y55B1BR.7,Y55B1BR.7,0,0
Y55B1BR.5,Y55B1BR.5,0,0
Y55B1BR.6,Y55B1BR.6,0,0
Y55B1BR.4,Y55B1BR.4,6,7
F10C5.2,F10C5.2,0,0
F10C5.1,mat-3,1,0
F30H5.5,F30H5.5,2,0
F30H5.1,unc-45,0,0
F30H5.6,F30H5.6,0,0
F30H5.7,F30H5.7,0,0
F30H5.3,F30H5.3,0,0
T22F7.5,T22F7.5,0,0
T22F7.3,T22F7.3,0,0
T22F7.1,T22F7.1,0,0
B0353.1,B0353.1,0,0
Y55B1AL.1,Y55B1AL.1,0,0
Y55B1AL.3,hel-308,4,5
Y55B1AR.2,Y55B1AR.2,50,37
Y55B1AR.1,lec-6,155,131
Y55B1AR.3,Y55B1AR.3,0,2
Y55B1AR.4,Y55B1AR.4,6,6
T19C3.1,T19C3.1,0,0
T19C3.3,T19C3.3,0,0
T19C3.2,T19C3.2,0,0
T19C3.4,T19C3.4,14,8
T19C3.5,T19C3.5,3,2
T19C3.6,T19C3.6,0,0
T19C3.8,fem-2,37,31
W06E11.4,sbds-1,69,56
W06E11.5,tag-266,12,30
W06E11.1,W06E11.1,40,56
C09F5.2,orai-1,31,21
C09F5.1,C09F5.1,20,18
C09F5.3,C09F5.3,0,0
W02B3.2,grk-2,1,2
W02B3.4,W02B3.4,3,3
C24A1.2,elf-1,3,8
W02B3.7,W02B3.7,0,6
C24A1.3,C24A1.3,3,4
C24A1.7,C24A1.7,0,0
C24A1.5,C24A1.5,0,0
T17H7.4,pat-12,56,42
T17H7.1,T17H7.1,7,9
T17H7.7,T17H7.7,0,0
F42G9.4,F42G9.4,0,0
F42G9.9,ptl-1,0,0
F42G9.6,F42G9.6,0,0
F42G9.7,snt-2,2,7
B0412.3,B0412.3,68,68
B0412.2,daf-7,1,1
B0412.1,dac-1,2,10
K02F3.6,ceeh-1,9,21
K02F3.8,dos-3,0,0
K02F3.9,K02F3.9,0,0
K02F3.2,K02F3.2,39,40
K02F3.1,tag-51,0,0
K02F3.12,K02F3.12,43,34
Y6D11A.2,arx-4,0,0
T24C4.2,T24C4.2,1,4
T24C4.4,T24C4.4,0,0
T24C4.5,T24C4.5,32,42
T24C4.1,ucr-2.3,93,68
T24C4.6,zer-1,50,29
T24C4.7,ztf-18,74,53
F23H11.2,F23H11.2,58,64
F23H11.3,sucl-2,1,0
F23H11.4,F23H11.4,32,35
F23H11.1,bra-2,37,40
F23H11.6,F23H11.6,0,0
F23H11.7,F23H11.7,1,2
F23H11.8,pef-1,3,2
T12B5.6,fbxa-55,17,18
T12B5.7,fbxa-56,2,17
T12B5.8,fbxa-59,41,57
T12B5.10,fbxa-60,45,8
T12B5.13,fbxa-23,1,0
T12B5.11,fbxa-67,24,0
T12B5.2,fbxa-54,28,47
T12B5.1,fbxa-51,24,36
R06B10.1,R06B10.1,92,190
R06B10.2,R06B10.2,34,6
R06B10.5,tbc-10,53,39
R06B10.4,trp-2,7,2
R06B10.7,R06B10.7,0,0
R06B10.3,clec-150,227,147
Y34F4.6,Y34F4.6,0,0
Y34F4.2,Y34F4.2,0,1
Y34F4.1,Y34F4.1,9,16
Y34F4.4,Y34F4.4,1,2
E_BE45912.2,E_BE45912.2,10,22
BE0003N10.2,chin-1,3,15
BE0003N10.1,BE0003N10.1,22,16
BE0003N10.3,BE0003N10.3,0,0
BE0003N10.5,BE0003N10.5,0,0
Y92C3B.2,uaf-1,17,16
Y92C3B.3,rab-18,32,27
Y92C3B.1,kbp-4,0,0
F58B6.3,par-2,71,96
F58B6.6,F58B6.6,0,0
F58B6.8,F58B6.8,0,0
F58B6.2,inft-1,6,4
F58B6.1,F58B6.1,5,3
Y71D11A.3,Y71D11A.3,0,1
Y71D11A.5,lgc-46,0,0
Y71D11A.2,smr-1,1,2
Y71D11A.1,cdh-12,7,3
Y92C3A.4,Y92C3A.4,0,0
Y119D3B.13,Y119D3B.13,0,1
Y119D3B.14,Y119D3B.14,21,10
Y119D3B.15,dss-1,0,0
Y119D3B.16,mrpl-45,27,20
Y119D3B.12,Y119D3B.12,27,43
Y119D3B.11,orc-3,14,10
Y119D3B.17,pes-4,6,8
Y119D3B.10,Y119D3B.10,0,0
Y119D3B.8,fbxa-61,0,0
Y119D3B.6,fbxa-77,0,0
Y119D3B.5,srz-8,0,0
Y119D3B.4,fbxa-208,0,0
ZC47.6,fbxa-32,0,0
ZC47.4,fbxa-30,0,0
ZC47.14,fbxa-37,1,0
Y119D3A.4,fbxa-36,0,2
Y119D3A.3,fbxa-35,1,0
Y119D3A.2,fbxa-28,0,2
Y82E9BL.13,fbxa-79,14,7
Y82E9BL.12,Y82E9BL.12,2,2
Y82E9BL.16,fbxa-20,1,0
Y82E9BL.14,fbxa-80,7,4
Y82E9BL.15,fbxa-19,0,0
Y82E9BL.11,fbxa-15,5,0
Y82E9BL.10,fbxa-14,4,0
Y82E9BL.18,Y82E9BL.18,0,1
Y82E9BL.19,Y82E9BL.19,0,1
Y82E9BL.8,fbxa-5,0,1
