gene_name,public_name,N2_specific_read_count, CB4856_specific_read_count
F57G9.7,F57G9.7,0,0
F57G9.4,sre-29,0,0
F57G9.8,21ur-15291,0,2
F57G9.2,sre-30,0,2
F57G9.1,sre-31,0,0
F57G9.3,F57G9.3,1,2
Y57A10C.1,Y57A10C.1,0,0
Y57A10C.11,Y57A10C.11,0,0
Y57A10C.3,sre-27,0,0
Y57A10C.4,sre-26,0,0
Y57A10C.6,daf-22,34,31
Y57A10C.8,Y57A10C.8,0,0
Y57A10C.7,dct-12,0,0
Y57A10C.9,Y57A10C.9,0,0
Y57A10C.10,Y57A10C.10,1,0
W05H5.1,W05H5.1,0,0
W05H5.3,W05H5.3,0,0
W05H5.8,sre-34,0,0
W05H5.5,sre-35,0,0
W05H5.7,sre-32,0,0
F15A4.1,sre-38,0,0
F15A4.11,tag-281,2,0
F15A4.12,tag-280,14,14
F15A4.2,F15A4.2,1,2
F15A4.3,sre-37,0,0
F15A4.4,srg-16,1,0
F15A4.5,F15A4.5,6,4
F15A4.6,F15A4.6,28,17
F15A4.7,srg-17,0,0
F15A4.8,F15A4.8,0,2
F15A4.9,arrd-9,7,4
F15A4.13,fbxb-102,1,0
F15A4.14,21ur-13811,0,0
F15A4.10,F15A4.10,3,8
T21B4.15,T21B4.15,2,2
T21B4.1,srz-6,0,0
T21B4.2,col-85,0,0
T21B4.19,T21B4.19,0,0
T21B4.18,T21B4.18,0,0
T21B4.3,T21B4.3,0,0
T21B4.4,T21B4.4,0,0
T21B4.5,srh-68,0,0
T21B4.6,srh-67,0,0
T21B4.7,srh-69,0,0
T21B4.8,srh-61,0,0
T21B4.9,srh-70,3,0
T21B4.17,ceh-99,14,37
T21B4.12,srx-118,0,0
F49C5.1,srx-119,0,0
F49C5.2,srx-120,0,0
F49C5.4,F49C5.4,0,0
F49C5.3,F49C5.3,0,0
F49C5.14,F49C5.14,0,0
F49C5.9,F49C5.9,0,0
F49C5.10,F49C5.10,1,1
F49C5.11,F49C5.11,0,0
F49C5.12,F49C5.12,0,0
F49C5.6,str-223,0,0
F49C5.7,F49C5.7,1,1
Y38E10A.1,Y38E10A.1,0,0
Y38E10A.2,Y38E10A.2,0,0
Y38E10A.3,Y38E10A.3,3,3
Y38E10A.4,clec-8,7,10
Y38E10A.5,clec-4,0,1
Y38E10A.6,ceh-100,124,113
Y38E10A.7,lips-15,30,175
Y38E10A.8,Y38E10A.8,0,1
Y38E10A.9,Y38E10A.9,0,1
Y38E10A.10,lips-16,9,224
Y38E10A.11,nspe-4,3,0
Y38E10A.25,nspe-6,0,0
Y38E10A.12,nspe-3,0,0
Y38E10A.26,nspe-2,6,4
Y38E10A.13,nspe-1,37,14
Y38E10A.29,nspe-8,0,0
Y38E10A.28,Y38E10A.28,0,0
Y38E10A.17,Y38E10A.17,40,44
Y38E10A.18,nhr-234,0,0
Y38E10A.27,mir-267,0,0
Y38E10A.19,nhr-235,1,0
Y38E10A.20,Y38E10A.20,1,0
Y38E10A.21,rgs-4,0,0
Y38E10A.22,Y38E10A.22,63,122
Y46G5A.2,Y46G5A.2,5,6
Y46G5A.1,tbc-17,49,40
Y46G5A.4,snrp-200,201,142
Y46G5A.5,pisy-1,81,76
Y46G5A.10,cnp-2,5,3
Y46G5A.13,tiar-2,73,69
Y46G5A.14,Y46G5A.14,24,18
Y46G5A.34,Y46G5A.34,12,6
Y46G5A.15,Y46G5A.15,5,5
Y46G5A.35,Y46G5A.35,9,4
Y46G5A.17,cpt-1,69,69
Y46G5A.18,Y46G5A.18,56,79
Y46G5A.19,spds-1,40,73
Y46G5A.21,acl-7,40,35
Y46G5A.22,Y46G5A.22,6,8
Y46G5A.24,bcmo-1,0,0
Y46G5A.26,lgc-35,0,0
Y46G5A.28,Y46G5A.28,3,2
Y46G5A.29,Y46G5A.29,7,1
Y46G5A.30,snf-5,155,164
Y46G5A.31,gsy-1,194,168
F35C5.1,F35C5.1,0,1
F35C5.2,sra-14,0,0
F35C5.3,F35C5.3,2,6
F35C5.4,F35C5.4,0,0
F35C5.6,clec-63,0,1
F35C5.7,clec-64,0,0
F35C5.8,clec-65,0,0
F35C5.9,clec-66,9,11
F35C5.12,F35C5.12,0,1
F58G1.2,F58G1.2,0,0
F58G1.1,wago-4,115,116
F58G1.9,F58G1.9,0,0
F58G1.3,F58G1.3,22,34
F58G1.4,dct-18,0,0
F58G1.5,lips-9,0,0
F58G1.6,arrd-10,5,2
F58G1.7,F58G1.7,1,0
Y38F1A.1,Y38F1A.1,17,12
Y38F1A.2,Y38F1A.2,1,2
Y38F1A.4,Y38F1A.4,0,0
Y38F1A.3,ptr-18,0,0
Y38F1A.5,cyd-1,7,11
Y38F1A.6,Y38F1A.6,141,180
Y38F1A.7,Y38F1A.7,12,19
Y38F1A.8,Y38F1A.8,1,1
Y38F1A.9,oig-2,2,2
F18A11.5,F18A11.5,0,0
Y38F1A.10,max-2,50,53
Y38F1A.13,Y38F1A.13,0,0
F18A11.8,F18A11.8,0,0
F18A11.2,F18A11.2,26,22
F18A11.3,F18A11.3,35,28
F18A11.1,puf-6,247,188
F42G4.7,F42G4.7,2,2
F42G4.2,F42G4.2,12,10
F42G4.3,zyx-1,123,92
F42G4.10,F42G4.10,0,0
Y81G3A.6,Y81G3A.6,0,0
Y81G3A.3,gcn-2,6,23
Y81G3A.4,Y81G3A.4,0,0
Y81G3A.5,col-86,0,0
F29C12.3,rict-1,85,73
F29C12.1,pqn-32,1,1
F29C12.4,F29C12.4,87,102
F29C12.5,bath-45,0,0
F32A11.7,mltn-1,3,3
F32A11.3,F32A11.3,66,81
F32A11.2,hpr-17,74,58
F32A11.1,F32A11.1,81,93
F32A11.6,moe-3,3,4
F32A11.8,F32A11.8,0,0
W09H1.1,W09H1.1,1,0
W09H1.8,mir-4933,0,0
W09H1.3,W09H1.3,0,0
W09H1.4,W09H1.4,2,0
W09H1.5,mecr-1,22,23
W09H1.7,W09H1.7,0,0
W09H1.6,lec-1,233,257
F15D4.1,btf-1,210,220
F15D4.2,F15D4.2,0,0
F15D4.8,flp-16,0,1
F15D4.3,rmo-1,4,14
F15D4.4,F15D4.4,0,1
F15D4.5,F15D4.5,0,0
F15D4.6,F15D4.6,0,2
Y48C3A.5,Y48C3A.5,0,2
Y48C3A.4,ztf-22,4,3
Y48C3A.23,Y48C3A.23,0,0
Y48C3A.3,Y48C3A.3,7,9
Y48C3A.7,mac-1,16,18
Y48C3A.8,sam-10,51,42
Y48C3A.21,mir-2215,0,0
Y48C3A.10,mrpl-20,0,0
Y48C3A.11,dmsr-3,0,0
Y48C3A.20,Y48C3A.20,42,38
Y48C3A.12,Y48C3A.12,74,73
Y48C3A.14,Y48C3A.14,44,49
Y48C3A.16,Y48C3A.16,0,0
Y48C3A.17,efl-2,20,6
Y48C3A.18,Y48C3A.18,15,10
Y48E1C.1,Y48E1C.1,33,34
Y48E1C.2,Y48E1C.2,22,18
Y48E1C.4,Y48E1C.4,20,21
Y48E1C.3,tbc-15,40,92
E01G4.1,tbc-14,0,0
E01G4.4,pqn-27,11,11
E01G4.3,E01G4.3,60,52
E01G4.9,mir-4929,2,2
E01G4.5,E01G4.5,1,0
E01G4.6,E01G4.6,0,1
F45H10.1,alh-7,59,61
F45H10.2,F45H10.2,119,171
F45H10.3,F45H10.3,1,3
F45H10.4,drr-1,3,7
F45H10.5,F45H10.5,0,0
F54F11.1,F54F11.1,0,0
F54F11.2,F54F11.2,710,649
F54F11.5,F54F11.5,0,0
F54F11.3,sre-45,0,0
Y48E1B.14,Y48E1B.14,66,63
Y48E1B.2,Y48E1B.2,53,75
Y48E1B.1,ddl-2,0,1
Y48E1B.3,Y48E1B.3,25,20
Y48E1B.5,mrpl-37,0,0
Y48E1B.7,lin-38,12,8
Y48E1B.8,Y48E1B.8,22,36
Y48E1B.16,clec-145,0,0
Y48E1B.9,clec-146,0,0
Y48E1B.11,fbxc-23,8,5
Y48E1B.12,csc-1,140,144
Y48E1B.13,csp-1,2,5
Y48E1B.10,gst-20,22,30
F37B1.1,gst-24,6,3
F37B1.3,gst-14,0,0
F37B1.5,gst-16,6,4
F37B1.8,gst-19,1,1
F37B1.6,gst-17,0,0
F37B1.7,gst-18,0,0
C31C9.1,tag-10,11,24
C31C9.3,fbxa-167,9,4
C31C9.4,fbxa-168,3,22
C31C9.8,fbxa-169,0,1
C31C9.6,C31C9.6,11,16
C31C9.7,C31C9.7,10,9
Y48E1A.1,Y48E1A.1,35,53
Y54G9A.3,kqt-3,1,0
Y54G9A.4,Y54G9A.4,0,0
Y54G9A.11,Y54G9A.11,0,0
Y54G9A.8,Y54G9A.8,0,0
Y54G9A.7,Y54G9A.7,69,62
Y54G9A.6,bub-3,60,62
Y54G9A.9,Y54G9A.9,3,4
R06B9.5,R06B9.5,48,60
R06B9.6,mig-14,85,91
R06B9.4,arrd-14,10,11
R06B9.3,arrd-13,81,65
R06B9.1,arrd-11,0,0
R06B9.2,arrd-12,1,2
C01B9.4,C01B9.4,3,0
C01B9.7,C01B9.7,0,0
C01B9.1,C01B9.1,7,9
ZK131.11,ZK131.11,26,19
ZK131.10,his-16,0,0
F08G2.4,F08G2.4,11,8
F08G2.5,F08G2.5,0,0
F08G2.6,ins-37,0,0
F08G2.9,F08G2.9,0,0
F08G2.7,F08G2.7,0,0
F08G2.8,F08G2.8,1,0
Y51H1A.2,Y51H1A.2,67,69
Y51H1A.3,Y51H1A.3,0,0
Y51H1A.4,ing-3,73,62
Y51H1A.5,hda-6,17,19
Y51H1A.6,mcd-1,68,54
W02B8.1,W02B8.1,0,0
W02B8.2,W02B8.2,11,16
W02B8.3,mltn-3,2,1
W02B8.4,mltn-4,0,0
W02B8.6,mltn-5,0,5
W02B8.5,hot-3,0,0
W02B8.7,W02B8.7,0,0
W07G1.1,W07G1.1,0,0
W07G1.19,W07G1.19,0,0
W07G1.2,sre-44,0,0
W07G1.3,zip-3,51,60
W07G1.5,W07G1.5,0,0
W07G1.7,W07G1.7,9,6
W07G1.6,sre-43,0,0
Y39G8B.1,Y39G8B.1,26,21
Y39G8B.2,Y39G8B.2,0,0
Y39G8B.3,sre-48,0,0
Y39G8B.9,Y39G8B.9,0,0
Y39G8B.10,Y39G8B.10,0,0
Y39G8B.5,Y39G8B.5,0,0
F01D5.1,F01D5.1,0,0
F01D5.2,F01D5.2,1,2
F01D5.5,F01D5.5,20,14
F01D5.6,F01D5.6,0,0
F01D5.13,F01D5.13,0,1
F01D5.7,F01D5.7,2,2
F01D5.8,F01D5.8,2,5
F01D5.9,cyp-37A1,3,5
F01D5.10,F01D5.10,0,0
W01G7.1,daf-5,23,27
W01G7.4,W01G7.4,23,16
W01G7.5,lem-2,37,32
Y39G8C.1,xrn-1,186,182
Y39G8C.10,Y39G8C.10,0,0
Y39G8C.11,Y39G8C.11,0,0
Y39G8C.8,Y39G8C.8,0,0
Y39G8C.4,col-87,1,1
Y39G8C.2,Y39G8C.2,3,7
Y39G8C.3,bkip-1,0,0
K09E4.5,gur-4,2,0
K09E4.6,cpg-7,0,0
K09E4.4,K09E4.4,2,3
K09E4.3,K09E4.3,26,17
K09E4.2,K09E4.2,28,25
W03H9.4,cacn-1,79,84
W03H9.2,W03H9.2,2,0
W03H9.1,W03H9.1,0,0
Y48B6A.1,Y48B6A.1,90,100
Y48B6A.3,xrn-2,35,40
Y48B6A.5,Y48B6A.5,20,15
Y48B6A.6,Y48B6A.6,9,6
Y48B6A.7,ace-4,1,0
Y48B6A.8,ace-3,1,1
Y48B6A.9,hot-7,0,0
Y48B6A.17,Y48B6A.17,0,0
Y48B6A.10,Y48B6A.10,0,2
Y48B6A.13,Y48B6A.13,0,0
Y48B6A.12,men-1,303,272
Y48B6A.11,jmjd-2,0,2
Y54G11A.2,Y54G11A.2,104,88
Y54G11A.1,Y54G11A.1,58,46
Y54G11A.3,Y54G11A.3,58,127
Y54G11A.18,Y54G11A.18,0,0
Y54G11A.12,srh-41,0,0
Y54G11A.15,srh-42,0,0
Y54G11A.4,Y54G11A.4,1,3
Y54G11A.7,Y54G11A.7,44,20
Y54G11A.5,ctl-2,23,20
Y54G11A.6,ctl-1,0,35
Y54G11A.13,ctl-3,5,8
Y54G11A.14,Y54G11A.14,3,19
Y54G11A.8,ddl-3,32,27
Y54G11A.9,Y54G11A.9,0,1
Y54G11A.10,lin-7,29,43
Y54G11A.17,Y54G11A.17,32,28
Y54G11A.11,Y54G11A.11,84,102
R06A4.8,agl-1,24,25
R06A4.9,pfs-2,53,48
R06A4.2,R06A4.2,107,70
R06A4.4,imb-2,93,131
R06A4.10,acr-20,2,4
R06A4.6,sdz-26,0,0
R06A4.7,mes-2,51,24
F26H11.8,F26H11.8,16,0
F26H11.1,kbp-3,15,9
F26H11.2,nurf-1,257,278
F26H11.4,F26H11.4,24,4
F26H11.6,F26H11.6,68,49
F26H11.5,exl-1,0,0
K04B12.1,plx-2,4,1
K04B12.2,K04B12.2,4,5
K04B12.3,smg-8,45,44
Y54G11B.1,dmsr-6,1,2
C13B4.6,C13B4.6,0,0
C13B4.1,C13B4.1,68,73
C13B4.2,usp-14,311,282
K10H10.1,vnut-1,8,22
K10H10.2,cysl-2,32,42
K10H10.14,K10H10.14,0,0
K10H10.3,dhs-8,0,0
K10H10.4,K10H10.4,0,0
K10H10.5,K10H10.5,1,0
K10H10.6,K10H10.6,0,0
K10H10.12,K10H10.12,0,2
K10H10.10,K10H10.10,0,0
K10H10.13,K10H10.13,0,2
K10H10.9,K10H10.9,0,0
F57C2.2,btb-19,79,66
F57C2.1,btb-20,14,19
F57C2.3,pot-2,9,9
F57C2.4,F57C2.4,65,57
F57C2.5,F57C2.5,92,74
F57C2.6,spat-1,90,86
C04H5.1,C04H5.1,39,37
C04H5.2,clec-147,27,0
C04H5.7,C04H5.7,0,0
C04H5.3,gcy-29,1,0
C04H5.8,nlp-41,2,2
C04H5.6,mog-4,106,110
C01G12.1,madf-5,12,11
C01G12.15,C01G12.15,0,0
C01G12.13,C01G12.13,3,9
C01G12.2,nspb-7,0,1
C01G12.9,C01G12.9,3,7
C01G12.10,nspb-8,0,0
C01G12.11,nspb-9,0,0
C01G12.3,C01G12.3,29,26
C01G12.5,C01G12.5,1,0
C01G12.7,C01G12.7,0,0
C01G12.8,catp-4,44,43
F19H8.1,tps-2,39,40
F19H8.2,F19H8.2,8,3
F19H8.4,mltn-9,5,3
F19H8.5,mltn-10,0,1
C38C6.6,tag-297,0,0
C38C6.5,C38C6.5,4,2
C38C6.3,C38C6.3,0,0
C38C6.4,sre-13,1,1
C38C6.2,atgp-2,0,0
ZC101.2,unc-52,175,184
ZC101.1,ZC101.1,4,4
ZC101.3,hhat-1,0,0
C09F9.2,C09F9.2,2,1
C09F9.3,glna-1,12,11
Y54E2A.1,Y54E2A.1,0,0
Y54E2A.2,smg-9,14,11
Y54E2A.3,tac-1,42,48
Y54E2A.4,Y54E2A.4,93,102
Y54E2A.5,Y54E2A.5,17,10
Y54E2A.7,Y54E2A.7,22,9
Y54E2A.8,Y54E2A.8,28,38
Y54E2A.9,Y54E2A.9,23,10
Y54E2A.10,Y54E2A.10,0,1
Y54E2A.11,eif-3.B,108,376
Y54E2A.12,tbc-20,22,25
W01D2.3,W01D2.3,0,0
W01D2.4,srt-11,0,0
W01D2.5,W01D2.5,26,33
W01D2.1,W01D2.1,1,0
W01D2.2,nhr-61,5,3
R05H10.6,cdh-7,0,0
R05H10.1,R05H10.1,8,13
R05H10.7,R05H10.7,39,52
R05H10.2,rbm-28,149,149
R05H10.5,R05H10.5,0,0
R05H10.3,R05H10.3,69,52
Y53F4A.2,Y53F4A.2,3,2
R03C1.3,cog-1,3,2
R03C1.1,R03C1.1,0,0
E01F3.1,pde-3,15,9
E01F3.2,mir-273,0,0
Y53F4B.57,Y53F4B.57,0,0
Y53F4B.1,Y53F4B.1,4,1
Y53F4B.2,elo-9,9,6
Y53F4B.3,Y53F4B.3,44,46
Y53F4B.42,Y53F4B.42,11,8
Y53F4B.4,Y53F4B.4,18,15
Y53F4B.43,Y53F4B.43,0,0
Y53F4B.10,Y53F4B.10,0,0
Y53F4B.9,Y53F4B.9,127,102
Y53F4B.11,Y53F4B.11,48,61
Y53F4B.51,Y53F4B.51,0,0
Y53F4B.12,Y53F4B.12,2,4
Y53F4B.13,Y53F4B.13,38,33
Y53F4B.14,Y53F4B.14,0,0
Y53F4B.15,asc-1,14,15
Y53F4B.45,Y53F4B.45,5,11
Y53F4B.16,Y53F4B.16,0,7
Y53F4B.17,Y53F4B.17,1,0
Y53F4B.18,Y53F4B.18,44,53
Y53F4B.19,Y53F4B.19,9,13
Y53F4B.20,Y53F4B.20,0,0
Y53F4B.61,Y53F4B.61,0,0
Y53F4B.21,Y53F4B.21,14,15
Y53F4B.39,Y53F4B.39,58,56
Y53F4B.22,arp-1,159,143
Y53F4B.23,Y53F4B.23,7,5
Y53F4B.24,Y53F4B.24,12,7
Y53F4B.25,Y53F4B.25,0,0
Y53F4B.55,Y53F4B.55,0,0
Y53F4B.56,Y53F4B.56,0,0
Y53F4B.27,Y53F4B.27,0,0
Y53F4B.28,ptr-20,3,1
Y53F4B.29,gst-26,24,35
Y53F4B.30,gst-27,149,4
Y53F4B.31,gst-28,29,16
Y53F4B.33,gst-39,5,11
Y53F4B.35,gst-31,0,0
Y53F4B.36,Y53F4B.36,6,18
Y53F4B.37,gst-32,0,0
Y1H11.1,gst-34,0,0
Y1H11.2,gst-35,4,4
Y46E12BR.1,Y46E12BR.1,0,0
Y46E12BL.4,spsb-1,29,18
Y46E12BL.3,spsb-2,82,81
Y46E12BL.2,Y46E12BL.2,14,26
Y46E12BL.1,tig-3,0,3
Y46E12BL.6,Y46E12BL.6,0,0
Y46E12BL.8,Y46E12BL.8,0,0
2RSSE.1,2RSSE.1,5,6
H10E21.2,H10E21.2,1,2
H10E21.3,nhr-80,32,9
H10E21.1,H10E21.1,30,29
H10E21.4,H10E21.4,0,0
H10E21.5,H10E21.5,8,6
W05G11.4,W05G11.4,0,0
W05G11.3,col-88,0,0
W05G11.5,btb-5,0,0
W05G11.6,W05G11.6,523,342
F54C4.2,spt-4,76,70
F54C4.3,attf-3,202,221
F54C4.4,F54C4.4,17,26
F54C4.1,mrpl-40,93,100
C29F9.7,pat-4,66,84
C29F9.8,C29F9.8,0,3
C29F9.10,fbxa-57,4,1
C29F9.11,fbxa-58,30,65
C29F9.6,C29F9.6,6,10
C29F9.5,C29F9.5,4,8
C29F9.4,C29F9.4,28,0
C29F9.3,C29F9.3,16,0
C29F9.13,nhr-280,0,0
C29F9.2,C29F9.2,5,0
C29F9.1,C29F9.1,13,6
T17A3.2,T17A3.2,6,5
T17A3.3,fbxb-81,1,9
T17A3.4,fbxb-82,2,3
T17A3.6,fbxb-83,5,5
T17A3.7,fbxb-84,10,5
T17A3.8,ver-2,7,2
T17A3.9,T17A3.9,1,1
T17A3.10,T17A3.10,0,0
T17A3.1,ver-1,1,1
F40G9.8,F40G9.8,0,1
F40G9.7,F40G9.7,72,31
F40G9.18,F40G9.18,2,2
F40G9.22,F40G9.22,0,0
F40G9.21,F40G9.21,0,0
F40G9.9,F40G9.9,2,1
F40G9.12,F40G9.12,2,4
F40G9.19,F40G9.19,0,0
F40G9.10,clec-148,1,0
F40G9.14,F40G9.14,9,1
F40G9.6,F40G9.6,0,0
F40G9.15,F40G9.15,70,40
F40G9.5,F40G9.5,8,13
F40G9.4,btb-1,16,51
F40G9.11,mxl-2,67,30
F40G9.3,ubc-20,155,132
F40G9.2,F40G9.2,0,0
F40G9.1,sec-20,0,0
F40G9.17,F40G9.17,23,32
W10C4.1,W10C4.1,0,0
Y50D7A.6,klp-20,8,3
Y50D7A.5,hpo-38,0,0
Y50D7A.4,hpo-29,97,107
Y50D7A.16,Y50D7A.16,0,0
Y50D7A.17,Y50D7A.17,0,0
Y50D7A.3,Y50D7A.3,15,21
Y50D7A.11,Y50D7A.11,0,0
Y50D7A.2,Y50D7A.2,0,0
Y50D7A.9,Y50D7A.9,45,43
Y50D7A.12,Y50D7A.12,0,0
Y50D7A.1,Y50D7A.1,0,6
Y50D7A.10,Y50D7A.10,0,0
Y50D7A.8,Y50D7A.8,5,2
W07B3.2,gei-4,28,22
K10F12.3,pll-1,6,2
K10F12.4,gsto-3,0,0
K10F12.8,K10F12.8,0,0
Y55B1BL.1,Y55B1BL.1,0,0
Y55B1BM.1,stim-1,0,1
Y55B1BR.3,cec-8,3,1
Y55B1BR.2,Y55B1BR.2,0,0
Y55B1BR.1,Y55B1BR.1,0,0
Y55B1BR.7,Y55B1BR.7,0,0
Y55B1BR.5,Y55B1BR.5,0,0
Y55B1BR.6,Y55B1BR.6,0,0
Y55B1BR.4,Y55B1BR.4,8,10
F10C5.2,F10C5.2,0,0
F10C5.1,mat-3,0,0
F30H5.5,F30H5.5,1,3
F30H5.1,unc-45,0,1
F30H5.6,F30H5.6,0,0
F30H5.7,F30H5.7,0,0
F30H5.3,F30H5.3,0,0
T22F7.5,T22F7.5,0,0
T22F7.3,T22F7.3,0,0
T22F7.1,T22F7.1,1,0
B0353.1,B0353.1,0,1
Y55B1AL.1,Y55B1AL.1,0,0
Y55B1AL.3,hel-308,2,2
Y55B1AR.2,Y55B1AR.2,46,33
Y55B1AR.1,lec-6,126,115
Y55B1AR.3,Y55B1AR.3,1,2
Y55B1AR.4,Y55B1AR.4,9,6
T19C3.1,T19C3.1,0,0
T19C3.3,T19C3.3,0,0
T19C3.2,T19C3.2,0,0
T19C3.4,T19C3.4,11,12
T19C3.5,T19C3.5,4,2
T19C3.6,T19C3.6,2,0
T19C3.8,fem-2,44,46
W06E11.4,sbds-1,48,81
W06E11.5,tag-266,21,17
W06E11.1,W06E11.1,37,31
C09F5.2,orai-1,22,32
C09F5.1,C09F5.1,22,18
C09F5.3,C09F5.3,0,0
W02B3.2,grk-2,1,2
W02B3.4,W02B3.4,4,1
C24A1.2,elf-1,6,1
W02B3.7,W02B3.7,0,3
C24A1.3,C24A1.3,2,3
C24A1.7,C24A1.7,0,0
C24A1.5,C24A1.5,0,0
T17H7.4,pat-12,62,65
T17H7.1,T17H7.1,9,13
T17H7.7,T17H7.7,0,0
F42G9.4,F42G9.4,0,0
F42G9.9,ptl-1,0,0
F42G9.6,F42G9.6,0,0
F42G9.7,snt-2,5,2
B0412.3,B0412.3,68,67
B0412.2,daf-7,2,1
B0412.1,dac-1,3,1
K02F3.6,ceeh-1,9,17
K02F3.8,dos-3,0,0
K02F3.9,K02F3.9,0,0
K02F3.2,K02F3.2,43,53
K02F3.1,tag-51,0,0
K02F3.12,K02F3.12,32,42
Y6D11A.2,arx-4,0,0
T24C4.2,T24C4.2,3,3
T24C4.4,T24C4.4,0,0
T24C4.5,T24C4.5,12,34
T24C4.1,ucr-2.3,91,65
T24C4.6,zer-1,46,55
T24C4.7,ztf-18,45,64
F23H11.2,F23H11.2,56,67
F23H11.3,sucl-2,0,0
F23H11.4,F23H11.4,49,39
F23H11.1,bra-2,39,33
F23H11.6,F23H11.6,1,0
F23H11.7,F23H11.7,1,1
F23H11.8,pef-1,2,1
T12B5.6,fbxa-55,23,19
T12B5.7,fbxa-56,0,19
T12B5.8,fbxa-59,48,72
T12B5.10,fbxa-60,43,10
T12B5.13,fbxa-23,2,1
T12B5.11,fbxa-67,20,1
T12B5.2,fbxa-54,27,46
T12B5.1,fbxa-51,17,27
R06B10.1,R06B10.1,96,197
R06B10.2,R06B10.2,47,5
R06B10.5,tbc-10,50,44
R06B10.4,trp-2,4,0
R06B10.7,R06B10.7,0,0
R06B10.3,clec-150,208,135
Y34F4.6,Y34F4.6,4,0
Y34F4.2,Y34F4.2,2,0
Y34F4.1,Y34F4.1,17,10
Y34F4.4,Y34F4.4,1,0
E_BE45912.2,E_BE45912.2,9,18
BE0003N10.2,chin-1,7,5
BE0003N10.1,BE0003N10.1,23,20
BE0003N10.3,BE0003N10.3,0,4
BE0003N10.5,BE0003N10.5,0,0
Y92C3B.2,uaf-1,16,19
Y92C3B.3,rab-18,27,29
Y92C3B.1,kbp-4,1,0
F58B6.3,par-2,84,79
F58B6.6,F58B6.6,0,0
F58B6.8,F58B6.8,0,0
F58B6.2,inft-1,5,4
F58B6.1,F58B6.1,2,1
Y71D11A.3,Y71D11A.3,1,0
Y71D11A.5,lgc-46,1,0
Y71D11A.2,smr-1,1,4
Y71D11A.1,cdh-12,3,1
Y92C3A.4,Y92C3A.4,0,0
Y119D3B.13,Y119D3B.13,0,0
Y119D3B.14,Y119D3B.14,14,19
Y119D3B.15,dss-1,0,0
Y119D3B.16,mrpl-45,26,24
Y119D3B.12,Y119D3B.12,29,58
Y119D3B.11,orc-3,21,9
Y119D3B.17,pes-4,6,7
Y119D3B.10,Y119D3B.10,0,0
Y119D3B.8,fbxa-61,0,0
Y119D3B.6,fbxa-77,0,0
Y119D3B.5,srz-8,0,0
Y119D3B.4,fbxa-208,0,0
ZC47.6,fbxa-32,0,0
ZC47.4,fbxa-30,0,1
ZC47.14,fbxa-37,0,0
Y119D3A.4,fbxa-36,0,0
Y119D3A.3,fbxa-35,2,1
Y119D3A.2,fbxa-28,0,0
Y82E9BL.13,fbxa-79,22,9
Y82E9BL.12,Y82E9BL.12,0,3
Y82E9BL.16,fbxa-20,1,0
Y82E9BL.14,fbxa-80,6,3
Y82E9BL.15,fbxa-19,4,2
Y82E9BL.11,fbxa-15,0,2
Y82E9BL.10,fbxa-14,9,0
Y82E9BL.18,Y82E9BL.18,1,2
Y82E9BL.19,Y82E9BL.19,0,0
Y82E9BL.8,fbxa-5,1,0
Y82E9BL.7,fbxa-26,3,0
Y82E9BL.17,fbxa-27,1,1
Y82E9BL.6,Y82E9BL.6,2,1
Y82E9BL.5,Y82E9BL.5,1,2
Y82E9BL.3,Y82E9BL.3,0,2
Y82E9BL.2,Y82E9BL.2,4,1
Y82E9BL.1,Y82E9BL.1,8,0
Y82E9BR.8,Y82E9BR.8,6,19
Y82E9BR.9,Y82E9BR.9,2,17
Y82E9BR.7,Y82E9BR.7,11,35
Y82E9BR.24,21ur-9823,0,5
Y82E9BR.20,Y82E9BR.20,0,0
Y82E9BR.10,Y82E9BR.10,0,0
Y82E9BR.11,Y82E9BR.11,0,0
Y82E9BR.12,fbxa-138,1,3
Y82E9BR.6,Y82E9BR.6,0,3
Y82E9BR.25,Y82E9BR.25,4,5
Y82E9BR.5,Y82E9BR.5,3,4
Y82E9BR.13,Y82E9BR.13,25,26
Y82E9BR.4,Y82E9BR.4,6,3
Y82E9BR.23,Y82E9BR.23,8,8
Y82E9BR.21,Y82E9BR.21,4,4
Y82E9BR.22,Y82E9BR.22,68,69
Y82E9BR.14,Y82E9BR.14,232,187
Y82E9BR.15,elc-1,73,69
Y82E9BR.27,Y82E9BR.27,0,0
Y82E9BR.3,Y82E9BR.3,1479,1563
Y82E9BR.16,Y82E9BR.16,136,96
Y82E9BR.26,Y82E9BR.26,0,0
Y82E9BR.2,Y82E9BR.2,54,48
Y82E9BR.17,Y82E9BR.17,3,7
Y82E9BR.1,Y82E9BR.1,2,6
Y82E9BR.18,Y82E9BR.18,116,110
Y82E9BR.19,Y82E9BR.19,26,17
M01G5.1,M01G5.1,79,45
M01G5.3,M01G5.3,7,5
M01G5.5,snf-6,50,47
Y67D2.4,Y67D2.4,14,12
Y67D2.5,Y67D2.5,0,0
Y67D2.3,Y67D2.3,136,111
Y67D2.6,Y67D2.6,9,8
Y67D2.7,Y67D2.7,12,7
Y67D2.9,Y67D2.9,0,0
Y67D2.2,Y67D2.2,80,70
Y67D2.1,rep-1,14,20
Y22D7AL.7,Y22D7AL.7,13,3
Y22D7AL.8,sms-3,0,0
Y22D7AL.6,Y22D7AL.6,1,1
Y22D7AL.9,Y22D7AL.9,0,4
