gene_name,public_name,N2_specific_read_count, CB4856_specific_read_count
C47D12.6,tars-1,368,376
C47D12.8,C47D12.8,59,91
VF13D12L.3,VF13D12L.3,113,108
F13D12.9,F13D12.9,55,55
F13D12.10,F13D12.10,0,0
F13D12.3,F13D12.3,0,1
F13D12.2,ldh-1,0,0
F13D12.4,alh-8,0,0
F13D12.8,F13D12.8,0,0
F13D12.6,F13D12.6,134,129
F13D12.7,gpb-1,0,0
F44E5.13,F44E5.13,0,0
F44E5.3,F44E5.3,1,1
F44E5.2,F44E5.2,0,0
F44E5.1,F44E5.1,1,0
F43G6.9,patr-1,150,168
F43G6.1,dna-2,65,69
F43G6.16,F43G6.16,0,0
F43G6.4,F43G6.4,4,7
F43G6.14,F43G6.14,0,0
F43G6.11,F43G6.11,19,7
F43G6.6,jmjd-1.1,15,19
F43G6.8,F43G6.8,0,0
F43G6.5,F43G6.5,0,0
Y6D1A.2,Y6D1A.2,0,2
Y6D1A.1,Y6D1A.1,25,29
T27D12.4,pes-5,14,17
T27D12.3,clec-144,0,0
T27D12.5,mir-355,0,0
T27D12.6,T27D12.6,0,0
T27D12.1,T27D12.1,10,7
T27D12.2,clh-1,34,23
K12D12.5,K12D12.5,0,0
K12D12.4,K12D12.4,8,6
K12D12.2,npp-3,139,151
K12D12.3,col-84,0,1
K12D12.1,top-2,1026,934
K12D12.7,K12D12.7,0,0
ZK930.5,ZK930.5,7,9
ZK930.6,ZK930.6,0,0
ZK930.2,ZK930.2,0,0
ZK930.3,vab-23,0,0
ZK930.4,ZK930.4,27,17
ZK930.1,ZK930.1,25,25
ZK930.7,ZK930.7,9,11
Y17G7A.1,hmg-12,286,263
W03C9.4,lin-29,1,2
Y17G7A.4,Y17G7A.4,0,0
W03C9.8,W03C9.8,0,0
W03C9.6,W03C9.6,2,3
W03C9.1,W03C9.1,6,6
W03C9.2,W03C9.2,44,48
W03C9.3,rab-7,0,0
W03C9.5,W03C9.5,45,50
W03C9.7,mex-1,369,372
Y17G7B.1,acbp-6,1,1
Y17G7B.21,Y17G7B.21,32,26
Y17G7B.20,Y17G7B.20,261,257
Y17G7B.2,ash-2,43,50
Y17G7B.3,Y17G7B.3,18,22
Y17G7B.4,dhps-1,0,2
Y17G7B.23,Y17G7B.23,0,7
Y17G7B.5,mcm-2,0,0
Y17G7B.6,glb-29,1,2
Y17G7B.12,Y17G7B.12,0,1
Y17G7B.8,Y17G7B.8,8,8
Y17G7B.9,cyn-16,1,0
Y17G7B.7,tpi-1,260,280
Y17G7B.13,Y17G7B.13,27,13
Y17G7B.10,Y17G7B.10,29,27
Y17G7B.11,arrd-7,0,0
Y17G7B.14,arrd-8,0,1
Y17G7B.22,Y17G7B.22,0,0
Y17G7B.15,cnt-1,18,21
Y17G7B.17,Y17G7B.17,9,8
Y17G7B.18,Y17G7B.18,0,0
Y17G7B.19,Y17G7B.19,3,2
Y43F11A.1,Y43F11A.1,0,2
Y43F11A.5,set-24,67,61
Y57A10A.1,Y57A10A.1,29,130
Y57A10A.2,Y57A10A.2,10,13
Y57A10A.3,Y57A10A.3,13,20
Y57A10A.4,Y57A10A.4,9,11
Y57A10A.5,Y57A10A.5,13,12
Y57A10A.7,Y57A10A.7,9,18
Y57A10A.8,Y57A10A.8,10,4
Y57A10A.11,rol-1,0,0
Y57A10A.13,Y57A10A.13,94,79
Y57A10A.14,Y57A10A.14,3,0
Y57A10A.15,polg-1,25,15
Y57A10A.16,Y57A10A.16,0,0
Y57A10A.35,aqp-12,0,0
Y57A10A.18,pqn-87,0,0
Y57A10A.19,rsr-2,110,101
Y57A10A.20,sinh-1,5,1
Y57A10A.42,mir-5547,0,0
Y57A10A.41,Y57A10A.41,0,0
Y57A10A.23,Y57A10A.23,0,0
Y57A10A.24,Y57A10A.24,0,0
Y57A10A.9,tag-276,0,0
Y57A10A.25,Y57A10A.25,28,26
Y57A10A.10,Y57A10A.10,13,13
Y57A10A.26,Y57A10A.26,19,26
Y57A10A.27,Y57A10A.27,0,0
Y57A10A.28,Y57A10A.28,40,45
Y57A10A.29,Y57A10A.29,28,17
Y57A10A.30,ife-5,5,9
Y57A10A.31,Y57A10A.31,74,48
C50E10.1,C50E10.1,103,131
C50E10.11,sre-50,0,0
C50E10.2,C50E10.2,6,6
C50E10.10,sre-51,0,0
C50E10.9,sre-49,0,0
C50E10.3,sre-53,0,0
C50E10.8,sre-56,0,0
C50E10.15,C50E10.15,0,0
C50E10.7,sre-55,0,0
C50E10.6,sre-54,0,0
C50E10.5,sre-52,0,0
C50E10.4,sop-2,41,57
C50E10.13,C50E10.13,2,0
C44C11.1,ras-1,11,21
C44C11.7,mir-4806,0,0
Y57A10B.1,Y57A10B.1,0,1
Y57A10B.8,Y57A10B.8,0,0
Y57A10B.9,Y57A10B.9,0,0
Y57A10B.2,Y57A10B.2,0,0
Y57A10B.3,btb-14,4,1
Y57A10B.4,sre-42,0,0
Y57A10B.5,sre-41,0,0
Y57A10B.6,Y57A10B.6,0,0
Y57A10B.7,Y57A10B.7,13,10
F57G9.7,F57G9.7,1,0
F57G9.4,sre-29,0,0
F57G9.8,21ur-15291,0,0
F57G9.2,sre-30,0,3
F57G9.1,sre-31,0,1
F57G9.3,F57G9.3,3,1
Y57A10C.1,Y57A10C.1,1,0
Y57A10C.11,Y57A10C.11,1,0
Y57A10C.3,sre-27,0,0
Y57A10C.4,sre-26,0,0
Y57A10C.6,daf-22,26,29
Y57A10C.8,Y57A10C.8,0,0
Y57A10C.7,dct-12,0,0
Y57A10C.9,Y57A10C.9,0,0
Y57A10C.10,Y57A10C.10,0,0
W05H5.1,W05H5.1,0,0
W05H5.3,W05H5.3,0,0
W05H5.8,sre-34,0,0
W05H5.5,sre-35,0,0
W05H5.7,sre-32,1,0
F15A4.1,sre-38,0,0
F15A4.11,tag-281,2,2
F15A4.12,tag-280,12,13
F15A4.2,F15A4.2,6,2
F15A4.3,sre-37,0,0
F15A4.4,srg-16,0,0
F15A4.5,F15A4.5,6,3
F15A4.6,F15A4.6,29,14
F15A4.7,srg-17,0,0
F15A4.8,F15A4.8,0,1
F15A4.9,arrd-9,1,3
F15A4.13,fbxb-102,0,0
F15A4.14,21ur-13811,0,0
F15A4.10,F15A4.10,8,6
T21B4.15,T21B4.15,0,1
T21B4.1,srz-6,0,0
T21B4.2,col-85,0,0
T21B4.19,T21B4.19,0,0
T21B4.18,T21B4.18,0,0
T21B4.3,T21B4.3,0,0
T21B4.4,T21B4.4,0,0
T21B4.5,srh-68,0,0
T21B4.6,srh-67,0,0
T21B4.7,srh-69,0,0
T21B4.8,srh-61,0,0
T21B4.9,srh-70,1,0
T21B4.17,ceh-99,21,34
T21B4.12,srx-118,0,1
F49C5.1,srx-119,0,0
F49C5.2,srx-120,0,0
F49C5.4,F49C5.4,0,0
F49C5.3,F49C5.3,0,0
F49C5.14,F49C5.14,0,0
F49C5.9,F49C5.9,0,0
F49C5.10,F49C5.10,0,0
F49C5.11,F49C5.11,0,0
F49C5.12,F49C5.12,0,0
F49C5.6,str-223,0,0
F49C5.7,F49C5.7,1,0
Y38E10A.1,Y38E10A.1,0,0
Y38E10A.2,Y38E10A.2,0,0
Y38E10A.3,Y38E10A.3,3,5
Y38E10A.4,clec-8,6,3
Y38E10A.5,clec-4,1,2
Y38E10A.6,ceh-100,138,117
Y38E10A.7,lips-15,45,134
Y38E10A.8,Y38E10A.8,0,0
Y38E10A.9,Y38E10A.9,0,3
Y38E10A.10,lips-16,5,230
Y38E10A.11,nspe-4,1,1
Y38E10A.25,nspe-6,0,0
Y38E10A.12,nspe-3,0,0
Y38E10A.26,nspe-2,7,3
Y38E10A.13,nspe-1,30,20
Y38E10A.29,nspe-8,0,0
Y38E10A.28,Y38E10A.28,0,2
Y38E10A.17,Y38E10A.17,40,55
Y38E10A.18,nhr-234,0,0
Y38E10A.27,mir-267,0,0
Y38E10A.19,nhr-235,0,0
Y38E10A.20,Y38E10A.20,0,0
Y38E10A.21,rgs-4,0,0
Y38E10A.22,Y38E10A.22,71,113
Y46G5A.2,Y46G5A.2,8,6
Y46G5A.1,tbc-17,45,41
Y46G5A.4,snrp-200,210,173
Y46G5A.5,pisy-1,76,77
Y46G5A.10,cnp-2,3,4
Y46G5A.13,tiar-2,87,75
Y46G5A.14,Y46G5A.14,30,37
Y46G5A.34,Y46G5A.34,11,6
Y46G5A.15,Y46G5A.15,9,3
Y46G5A.35,Y46G5A.35,9,11
Y46G5A.17,cpt-1,69,63
Y46G5A.18,Y46G5A.18,31,62
Y46G5A.19,spds-1,24,65
Y46G5A.21,acl-7,33,35
Y46G5A.22,Y46G5A.22,10,15
Y46G5A.24,bcmo-1,0,0
Y46G5A.26,lgc-35,0,0
Y46G5A.28,Y46G5A.28,5,2
Y46G5A.29,Y46G5A.29,2,0
Y46G5A.30,snf-5,166,128
Y46G5A.31,gsy-1,196,179
F35C5.1,F35C5.1,0,0
F35C5.2,sra-14,0,0
F35C5.3,F35C5.3,6,4
F35C5.4,F35C5.4,1,0
F35C5.6,clec-63,0,0
F35C5.7,clec-64,0,0
F35C5.8,clec-65,1,0
F35C5.9,clec-66,7,8
F35C5.12,F35C5.12,1,0
F58G1.2,F58G1.2,1,0
F58G1.1,wago-4,109,90
F58G1.9,F58G1.9,1,0
F58G1.3,F58G1.3,24,22
F58G1.4,dct-18,0,0
F58G1.5,lips-9,0,0
F58G1.6,arrd-10,2,4
F58G1.7,F58G1.7,0,0
Y38F1A.1,Y38F1A.1,16,15
Y38F1A.2,Y38F1A.2,2,3
Y38F1A.4,Y38F1A.4,0,0
Y38F1A.3,ptr-18,0,0
Y38F1A.5,cyd-1,1,6
Y38F1A.6,Y38F1A.6,146,201
Y38F1A.7,Y38F1A.7,8,13
Y38F1A.8,Y38F1A.8,1,1
Y38F1A.9,oig-2,0,0
F18A11.5,F18A11.5,0,0
Y38F1A.10,max-2,42,46
Y38F1A.13,Y38F1A.13,0,0
F18A11.8,F18A11.8,0,0
F18A11.2,F18A11.2,32,24
F18A11.3,F18A11.3,45,42
F18A11.1,puf-6,234,220
F42G4.7,F42G4.7,1,1
F42G4.2,F42G4.2,8,15
F42G4.3,zyx-1,103,113
F42G4.10,F42G4.10,0,0
Y81G3A.6,Y81G3A.6,0,0
Y81G3A.3,gcn-2,4,17
Y81G3A.4,Y81G3A.4,0,0
Y81G3A.5,col-86,0,0
F29C12.3,rict-1,61,75
F29C12.1,pqn-32,0,1
F29C12.4,F29C12.4,73,88
F29C12.5,bath-45,0,1
F32A11.7,mltn-1,2,1
F32A11.3,F32A11.3,68,74
F32A11.2,hpr-17,67,66
F32A11.1,F32A11.1,95,107
F32A11.6,moe-3,1,3
F32A11.8,F32A11.8,0,0
W09H1.1,W09H1.1,2,1
W09H1.8,mir-4933,0,0
W09H1.3,W09H1.3,0,0
W09H1.4,W09H1.4,0,1
W09H1.5,mecr-1,24,20
W09H1.7,W09H1.7,0,0
W09H1.6,lec-1,195,253
F15D4.1,btf-1,237,226
F15D4.2,F15D4.2,0,0
F15D4.8,flp-16,0,1
F15D4.3,rmo-1,4,7
F15D4.4,F15D4.4,0,0
F15D4.5,F15D4.5,1,0
F15D4.6,F15D4.6,3,1
Y48C3A.5,Y48C3A.5,1,1
Y48C3A.4,ztf-22,0,2
Y48C3A.23,Y48C3A.23,0,0
Y48C3A.3,Y48C3A.3,13,7
Y48C3A.7,mac-1,16,18
Y48C3A.8,sam-10,43,44
Y48C3A.21,mir-2215,0,0
Y48C3A.10,mrpl-20,0,0
Y48C3A.11,dmsr-3,0,1
Y48C3A.20,Y48C3A.20,57,37
Y48C3A.12,Y48C3A.12,56,59
Y48C3A.14,Y48C3A.14,49,47
Y48C3A.16,Y48C3A.16,0,0
Y48C3A.17,efl-2,19,20
Y48C3A.18,Y48C3A.18,9,13
Y48E1C.1,Y48E1C.1,37,39
Y48E1C.2,Y48E1C.2,33,15
Y48E1C.4,Y48E1C.4,15,19
Y48E1C.3,tbc-15,39,90
E01G4.1,tbc-14,1,0
E01G4.4,pqn-27,14,17
E01G4.3,E01G4.3,80,67
E01G4.9,mir-4929,0,0
E01G4.5,E01G4.5,6,0
E01G4.6,E01G4.6,0,0
F45H10.1,alh-7,46,60
F45H10.2,F45H10.2,117,148
F45H10.3,F45H10.3,0,0
F45H10.4,drr-1,4,6
F45H10.5,F45H10.5,0,0
F54F11.1,F54F11.1,0,0
F54F11.2,F54F11.2,658,679
F54F11.5,F54F11.5,0,0
F54F11.3,sre-45,0,0
Y48E1B.14,Y48E1B.14,52,70
Y48E1B.2,Y48E1B.2,52,48
Y48E1B.1,ddl-2,0,0
Y48E1B.3,Y48E1B.3,25,22
Y48E1B.5,mrpl-37,0,0
Y48E1B.7,lin-38,6,5
Y48E1B.8,Y48E1B.8,19,42
Y48E1B.16,clec-145,0,0
Y48E1B.9,clec-146,0,0
Y48E1B.11,fbxc-23,3,5
Y48E1B.12,csc-1,138,130
Y48E1B.13,csp-1,5,3
Y48E1B.10,gst-20,23,23
F37B1.1,gst-24,7,3
F37B1.3,gst-14,0,0
F37B1.5,gst-16,2,8
F37B1.8,gst-19,0,0
F37B1.6,gst-17,1,0
F37B1.7,gst-18,0,0
C31C9.1,tag-10,18,23
C31C9.3,fbxa-167,12,10
C31C9.4,fbxa-168,0,20
C31C9.8,fbxa-169,1,0
C31C9.6,C31C9.6,15,15
C31C9.7,C31C9.7,4,5
Y48E1A.1,Y48E1A.1,47,47
Y54G9A.3,kqt-3,0,0
Y54G9A.4,Y54G9A.4,0,0
Y54G9A.11,Y54G9A.11,0,0
Y54G9A.8,Y54G9A.8,0,0
Y54G9A.7,Y54G9A.7,68,71
Y54G9A.6,bub-3,46,61
Y54G9A.9,Y54G9A.9,2,0
R06B9.5,R06B9.5,32,58
R06B9.6,mig-14,74,108
R06B9.4,arrd-14,5,13
R06B9.3,arrd-13,83,65
R06B9.1,arrd-11,0,0
R06B9.2,arrd-12,2,2
C01B9.4,C01B9.4,1,2
C01B9.7,C01B9.7,0,0
C01B9.1,C01B9.1,5,6
ZK131.11,ZK131.11,12,8
ZK131.10,his-16,0,0
F08G2.4,F08G2.4,9,10
F08G2.5,F08G2.5,0,0
F08G2.6,ins-37,0,0
F08G2.9,F08G2.9,0,0
F08G2.7,F08G2.7,0,0
F08G2.8,F08G2.8,2,1
Y51H1A.2,Y51H1A.2,45,55
Y51H1A.3,Y51H1A.3,0,0
Y51H1A.4,ing-3,64,47
Y51H1A.5,hda-6,20,25
Y51H1A.6,mcd-1,33,57
W02B8.1,W02B8.1,0,0
W02B8.2,W02B8.2,12,21
W02B8.3,mltn-3,2,0
W02B8.4,mltn-4,0,0
W02B8.6,mltn-5,0,1
W02B8.5,hot-3,0,1
W02B8.7,W02B8.7,0,0
W07G1.1,W07G1.1,0,0
W07G1.19,W07G1.19,0,0
W07G1.2,sre-44,0,0
W07G1.3,zip-3,49,66
W07G1.5,W07G1.5,0,0
W07G1.7,W07G1.7,1,4
W07G1.6,sre-43,0,0
Y39G8B.1,Y39G8B.1,15,15
Y39G8B.2,Y39G8B.2,0,0
Y39G8B.3,sre-48,0,0
Y39G8B.9,Y39G8B.9,0,0
Y39G8B.10,Y39G8B.10,0,0
Y39G8B.5,Y39G8B.5,0,0
F01D5.1,F01D5.1,0,0
F01D5.2,F01D5.2,5,2
F01D5.5,F01D5.5,18,12
F01D5.6,F01D5.6,0,0
F01D5.13,F01D5.13,0,0
F01D5.7,F01D5.7,0,1
F01D5.8,F01D5.8,4,3
F01D5.9,cyp-37A1,4,2
F01D5.10,F01D5.10,0,0
W01G7.1,daf-5,19,25
W01G7.4,W01G7.4,22,13
W01G7.5,lem-2,31,30
Y39G8C.1,xrn-1,147,172
Y39G8C.10,Y39G8C.10,0,0
Y39G8C.11,Y39G8C.11,0,0
Y39G8C.8,Y39G8C.8,0,0
Y39G8C.4,col-87,1,0
Y39G8C.2,Y39G8C.2,4,3
Y39G8C.3,bkip-1,0,0
K09E4.5,gur-4,0,2
K09E4.6,cpg-7,0,0
K09E4.4,K09E4.4,1,0
K09E4.3,K09E4.3,21,12
K09E4.2,K09E4.2,30,25
W03H9.4,cacn-1,67,81
W03H9.2,W03H9.2,1,0
W03H9.1,W03H9.1,0,0
Y48B6A.1,Y48B6A.1,107,86
Y48B6A.3,xrn-2,25,23
Y48B6A.5,Y48B6A.5,19,7
Y48B6A.6,Y48B6A.6,4,9
Y48B6A.7,ace-4,0,0
Y48B6A.8,ace-3,0,1
Y48B6A.9,hot-7,0,0
Y48B6A.17,Y48B6A.17,4,0
Y48B6A.10,Y48B6A.10,1,1
Y48B6A.13,Y48B6A.13,0,1
Y48B6A.12,men-1,310,301
Y48B6A.11,jmjd-2,1,0
Y54G11A.2,Y54G11A.2,94,100
Y54G11A.1,Y54G11A.1,61,62
Y54G11A.3,Y54G11A.3,46,99
Y54G11A.18,Y54G11A.18,0,0
Y54G11A.12,srh-41,0,0
Y54G11A.15,srh-42,0,0
Y54G11A.4,Y54G11A.4,3,2
Y54G11A.7,Y54G11A.7,36,18
Y54G11A.5,ctl-2,22,30
Y54G11A.6,ctl-1,0,29
Y54G11A.13,ctl-3,3,13
Y54G11A.14,Y54G11A.14,8,17
Y54G11A.8,ddl-3,33,12
Y54G11A.9,Y54G11A.9,0,1
Y54G11A.10,lin-7,46,48
Y54G11A.17,Y54G11A.17,37,37
Y54G11A.11,Y54G11A.11,97,105
R06A4.8,agl-1,22,29
R06A4.9,pfs-2,47,53
R06A4.2,R06A4.2,96,85
R06A4.4,imb-2,86,81
R06A4.10,acr-20,5,5
R06A4.6,sdz-26,0,0
R06A4.7,mes-2,44,33
F26H11.8,F26H11.8,9,0
F26H11.1,kbp-3,13,7
F26H11.2,nurf-1,226,296
F26H11.4,F26H11.4,20,1
F26H11.6,F26H11.6,61,57
F26H11.5,exl-1,0,0
K04B12.1,plx-2,0,1
K04B12.2,K04B12.2,3,8
K04B12.3,smg-8,47,47
Y54G11B.1,dmsr-6,1,1
C13B4.6,C13B4.6,0,0
C13B4.1,C13B4.1,65,58
C13B4.2,usp-14,326,275
K10H10.1,vnut-1,17,17
K10H10.2,cysl-2,40,47
K10H10.14,K10H10.14,0,0
K10H10.3,dhs-8,1,0
K10H10.4,K10H10.4,0,0
K10H10.5,K10H10.5,0,0
K10H10.6,K10H10.6,0,0
K10H10.12,K10H10.12,0,0
K10H10.10,K10H10.10,0,0
K10H10.13,K10H10.13,2,1
K10H10.9,K10H10.9,0,0
F57C2.2,btb-19,58,59
F57C2.1,btb-20,14,20
F57C2.3,pot-2,7,7
F57C2.4,F57C2.4,78,62
F57C2.5,F57C2.5,99,78
F57C2.6,spat-1,90,95
C04H5.1,C04H5.1,34,40
C04H5.2,clec-147,28,1
C04H5.7,C04H5.7,0,0
C04H5.3,gcy-29,1,0
C04H5.8,nlp-41,4,1
C04H5.6,mog-4,115,103
C01G12.1,madf-5,11,9
C01G12.15,C01G12.15,0,0
C01G12.13,C01G12.13,4,5
C01G12.2,nspb-7,0,0
C01G12.9,C01G12.9,6,7
C01G12.10,nspb-8,0,0
C01G12.11,nspb-9,0,0
C01G12.3,C01G12.3,22,27
C01G12.5,C01G12.5,0,0
C01G12.7,C01G12.7,0,0
C01G12.8,catp-4,48,52
F19H8.1,tps-2,31,44
F19H8.2,F19H8.2,5,7
F19H8.4,mltn-9,3,2
F19H8.5,mltn-10,0,2
C38C6.6,tag-297,0,0
C38C6.5,C38C6.5,3,1
C38C6.3,C38C6.3,0,0
C38C6.4,sre-13,2,0
C38C6.2,atgp-2,0,1
ZC101.2,unc-52,177,201
ZC101.1,ZC101.1,4,4
ZC101.3,hhat-1,2,0
C09F9.2,C09F9.2,3,0
C09F9.3,glna-1,10,22
Y54E2A.1,Y54E2A.1,1,0
Y54E2A.2,smg-9,10,15
Y54E2A.3,tac-1,58,49
Y54E2A.4,Y54E2A.4,100,89
Y54E2A.5,Y54E2A.5,13,17
Y54E2A.7,Y54E2A.7,26,4
Y54E2A.8,Y54E2A.8,42,27
Y54E2A.9,Y54E2A.9,18,7
Y54E2A.10,Y54E2A.10,1,2
Y54E2A.11,eif-3.B,135,355
Y54E2A.12,tbc-20,21,24
W01D2.3,W01D2.3,0,0
W01D2.4,srt-11,0,0
W01D2.5,W01D2.5,31,25
W01D2.1,W01D2.1,0,0
W01D2.2,nhr-61,5,6
R05H10.6,cdh-7,1,0
R05H10.1,R05H10.1,9,16
R05H10.7,R05H10.7,57,58
R05H10.2,rbm-28,128,178
R05H10.5,R05H10.5,0,0
R05H10.3,R05H10.3,48,44
Y53F4A.2,Y53F4A.2,3,1
R03C1.3,cog-1,0,1
R03C1.1,R03C1.1,0,0
E01F3.1,pde-3,8,8
E01F3.2,mir-273,0,0
Y53F4B.57,Y53F4B.57,0,0
Y53F4B.1,Y53F4B.1,2,1
Y53F4B.2,elo-9,4,4
Y53F4B.3,Y53F4B.3,43,46
Y53F4B.42,Y53F4B.42,8,3
Y53F4B.4,Y53F4B.4,14,17
Y53F4B.43,Y53F4B.43,0,0
Y53F4B.10,Y53F4B.10,0,0
Y53F4B.9,Y53F4B.9,113,94
Y53F4B.11,Y53F4B.11,40,43
Y53F4B.51,Y53F4B.51,0,0
Y53F4B.12,Y53F4B.12,3,4
Y53F4B.13,Y53F4B.13,26,35
Y53F4B.14,Y53F4B.14,0,0
Y53F4B.15,asc-1,11,9
Y53F4B.45,Y53F4B.45,4,18
Y53F4B.16,Y53F4B.16,0,3
Y53F4B.17,Y53F4B.17,0,3
Y53F4B.18,Y53F4B.18,47,48
Y53F4B.19,Y53F4B.19,7,16
Y53F4B.20,Y53F4B.20,0,0
Y53F4B.61,Y53F4B.61,0,0
Y53F4B.21,Y53F4B.21,15,17
Y53F4B.39,Y53F4B.39,52,69
Y53F4B.22,arp-1,159,152
Y53F4B.23,Y53F4B.23,2,2
Y53F4B.24,Y53F4B.24,13,6
Y53F4B.25,Y53F4B.25,0,0
Y53F4B.55,Y53F4B.55,0,0
Y53F4B.56,Y53F4B.56,0,0
Y53F4B.27,Y53F4B.27,0,0
Y53F4B.28,ptr-20,3,1
Y53F4B.29,gst-26,45,30
Y53F4B.30,gst-27,135,0
Y53F4B.31,gst-28,29,16
Y53F4B.33,gst-39,14,14
Y53F4B.35,gst-31,0,0
Y53F4B.36,Y53F4B.36,9,7
Y53F4B.37,gst-32,0,0
Y1H11.1,gst-34,1,0
Y1H11.2,gst-35,3,8
Y46E12BR.1,Y46E12BR.1,0,1
Y46E12BL.4,spsb-1,25,26
Y46E12BL.3,spsb-2,73,72
Y46E12BL.2,Y46E12BL.2,13,36
Y46E12BL.1,tig-3,1,2
Y46E12BL.6,Y46E12BL.6,0,0
Y46E12BL.8,Y46E12BL.8,0,1
2RSSE.1,2RSSE.1,3,5
H10E21.2,H10E21.2,3,0
H10E21.3,nhr-80,31,20
H10E21.1,H10E21.1,22,24
H10E21.4,H10E21.4,0,0
H10E21.5,H10E21.5,4,4
W05G11.4,W05G11.4,0,0
W05G11.3,col-88,0,0
W05G11.5,btb-5,1,0
W05G11.6,W05G11.6,524,344
F54C4.2,spt-4,76,89
F54C4.3,attf-3,206,221
F54C4.4,F54C4.4,13,18
F54C4.1,mrpl-40,106,122
C29F9.7,pat-4,61,80
C29F9.8,C29F9.8,0,0
C29F9.10,fbxa-57,5,3
C29F9.11,fbxa-58,9,43
C29F9.6,C29F9.6,0,6
C29F9.5,C29F9.5,5,8
C29F9.4,C29F9.4,23,0
C29F9.3,C29F9.3,19,0
C29F9.13,nhr-280,0,0
C29F9.2,C29F9.2,9,0
C29F9.1,C29F9.1,8,8
T17A3.2,T17A3.2,6,3
T17A3.3,fbxb-81,2,5
T17A3.4,fbxb-82,5,0
T17A3.6,fbxb-83,4,3
T17A3.7,fbxb-84,7,1
T17A3.8,ver-2,12,2
T17A3.9,T17A3.9,0,0
T17A3.10,T17A3.10,1,0
T17A3.1,ver-1,0,0
F40G9.8,F40G9.8,0,0
F40G9.7,F40G9.7,67,38
F40G9.18,F40G9.18,2,3
F40G9.22,F40G9.22,0,0
F40G9.21,F40G9.21,0,0
F40G9.9,F40G9.9,2,1
F40G9.12,F40G9.12,1,0
F40G9.19,F40G9.19,0,0
F40G9.10,clec-148,0,0
F40G9.14,F40G9.14,1,0
F40G9.6,F40G9.6,1,0
F40G9.15,F40G9.15,73,41
F40G9.5,F40G9.5,12,8
F40G9.4,btb-1,8,41
F40G9.11,mxl-2,45,33
F40G9.3,ubc-20,147,140
F40G9.2,F40G9.2,0,0
F40G9.1,sec-20,0,0
F40G9.17,F40G9.17,15,35
W10C4.1,W10C4.1,0,0
Y50D7A.6,klp-20,6,4
Y50D7A.5,hpo-38,0,0
Y50D7A.4,hpo-29,115,86
Y50D7A.16,Y50D7A.16,0,0
Y50D7A.17,Y50D7A.17,0,0
Y50D7A.3,Y50D7A.3,9,15
Y50D7A.11,Y50D7A.11,0,0
Y50D7A.2,Y50D7A.2,0,0
Y50D7A.9,Y50D7A.9,49,57
Y50D7A.12,Y50D7A.12,0,0
Y50D7A.1,Y50D7A.1,1,3
Y50D7A.10,Y50D7A.10,0,0
Y50D7A.8,Y50D7A.8,4,4
W07B3.2,gei-4,41,34
K10F12.3,pll-1,2,2
K10F12.4,gsto-3,0,0
K10F12.8,K10F12.8,0,0
Y55B1BL.1,Y55B1BL.1,0,0
Y55B1BM.1,stim-1,0,0
Y55B1BR.3,cec-8,3,2
Y55B1BR.2,Y55B1BR.2,0,0
Y55B1BR.1,Y55B1BR.1,0,0
Y55B1BR.7,Y55B1BR.7,0,0
Y55B1BR.5,Y55B1BR.5,0,0
Y55B1BR.6,Y55B1BR.6,0,0
Y55B1BR.4,Y55B1BR.4,4,4
F10C5.2,F10C5.2,0,0
F10C5.1,mat-3,0,0
F30H5.5,F30H5.5,1,2
F30H5.1,unc-45,0,1
F30H5.6,F30H5.6,0,0
F30H5.7,F30H5.7,0,0
F30H5.3,F30H5.3,0,0
T22F7.5,T22F7.5,0,0
T22F7.3,T22F7.3,0,0
T22F7.1,T22F7.1,0,0
B0353.1,B0353.1,0,0
Y55B1AL.1,Y55B1AL.1,0,0
Y55B1AL.3,hel-308,7,5
Y55B1AR.2,Y55B1AR.2,43,45
Y55B1AR.1,lec-6,112,137
Y55B1AR.3,Y55B1AR.3,1,1
Y55B1AR.4,Y55B1AR.4,7,8
T19C3.1,T19C3.1,0,0
T19C3.3,T19C3.3,0,1
T19C3.2,T19C3.2,0,0
T19C3.4,T19C3.4,14,10
T19C3.5,T19C3.5,0,5
T19C3.6,T19C3.6,0,0
T19C3.8,fem-2,33,43
W06E11.4,sbds-1,54,64
W06E11.5,tag-266,25,17
W06E11.1,W06E11.1,56,48
C09F5.2,orai-1,21,26
C09F5.1,C09F5.1,27,15
C09F5.3,C09F5.3,0,0
W02B3.2,grk-2,2,0
W02B3.4,W02B3.4,3,3
C24A1.2,elf-1,7,2
W02B3.7,W02B3.7,0,4
C24A1.3,C24A1.3,3,3
C24A1.7,C24A1.7,0,0
C24A1.5,C24A1.5,0,0
T17H7.4,pat-12,56,67
T17H7.1,T17H7.1,6,10
T17H7.7,T17H7.7,0,1
F42G9.4,F42G9.4,0,0
F42G9.9,ptl-1,0,0
F42G9.6,F42G9.6,0,0
F42G9.7,snt-2,2,1
B0412.3,B0412.3,76,63
B0412.2,daf-7,1,0
B0412.1,dac-1,1,2
K02F3.6,ceeh-1,9,15
K02F3.8,dos-3,0,0
K02F3.9,K02F3.9,0,0
K02F3.2,K02F3.2,41,43
K02F3.1,tag-51,0,0
K02F3.12,K02F3.12,40,50
Y6D11A.2,arx-4,0,0
T24C4.2,T24C4.2,5,6
T24C4.4,T24C4.4,0,0
T24C4.5,T24C4.5,23,38
T24C4.1,ucr-2.3,86,89
