gene_name,public_name,N2_specific_read_count, CB4856_specific_read_count
W10G11.17,W10G11.17,3,3
W10G11.16,lgc-45,4,4
W10G11.5,clec-127,0,0
W10G11.6,clec-128,0,0
W10G11.15,clec-129,2,4
W10G11.14,clec-130,1,0
W10G11.7,clec-131,0,0
W10G11.13,clec-132,0,3
W10G11.12,clec-133,10,18
W10G11.11,clec-134,20,2
W10G11.9,srh-60,0,1
Y49F6A.2,srh-57,0,0
Y49F6A.1,wago-11,1,6
Y49F6A.5,Y49F6A.5,5,1
F40E12.2,F40E12.2,25,27
M151.7,M151.7,1,14
M151.4,M151.4,7,2
M151.9,M151.9,0,0
M151.2,M151.2,2,1
M151.5,fbxb-31,0,0
M151.1,M151.1,0,1
M151.6,fbxb-32,0,0
M151.8,fbxb-33,0,0
F19B10.5,F19B10.5,10,11
F19B10.4,F19B10.4,0,2
F19B10.13,F19B10.13,1,0
F19B10.3,F19B10.3,0,0
F19B10.7,srx-97,0,0
F19B10.8,srx-98,0,0
F19B10.9,sea-1,42,42
F40H7.12,F40H7.12,2,1
F40H7.4,srx-101,0,0
F40H7.5,srx-102,0,0
F40H7.8,srx-105,0,0
F40H7.2,srx-108,0,0
C46E10.6,srx-110,0,0
C46E10.5,fbxc-53,2,0
C46E10.10,srh-100,0,0
C46E10.4,fbxc-52,6,16
C46E10.3,C46E10.3,4,0
C46E10.2,C46E10.2,0,0
C46E10.1,C46E10.1,73,66
C46E10.8,C46E10.8,8,16
C46E10.9,C46E10.9,13,36
F12E12.5,sdz-12,2,0
F12E12.4,bath-31,3,4
F12E12.6,F12E12.6,7,24
F12E12.3,F12E12.3,2,1
F12E12.2,F12E12.2,0,1
F12E12.1,F12E12.1,27,33
F12E12.11,F12E12.11,0,0
F12E12.12,F12E12.12,0,0
F12E12.9,fbxb-92,2,0
F12E12.10,fbxb-90,1,1
T24E12.4,srx-111,1,1
T24E12.6,T24E12.6,0,0
T24E12.8,srx-112,0,0
T24E12.9,T24E12.9,1,1
T24E12.10,T24E12.10,2,0
T24E12.3,T24E12.3,0,0
T24E12.11,T24E12.11,0,0
T24E12.2,T24E12.2,0,0
T24E12.1,T24E12.1,18,13
T24E12.13,T24E12.13,0,0
Y8A9A.4,Y8A9A.4,0,0
Y8A9A.3,Y8A9A.3,0,0
Y8A9A.5,fbxb-99,0,0
Y8A9A.2,Y8A9A.2,0,0
Y8A9A.6,ins-32,0,0
F54D10.4,F54D10.4,3,1
F54D10.5,F54D10.5,30,18
F54D10.3,F54D10.3,1,0
F54D10.2,fbxa-24,3,0
F54D10.1,skr-15,9,8
F54D10.8,F54D10.8,0,3
F54D10.9,F54D10.9,1,0
C17A2.5,oac-4,0,7
C17A2.4,C17A2.4,0,0
C17A2.7,C17A2.7,0,0
C17A2.3,C17A2.3,0,0
C17A2.2,C17A2.2,0,0
C17A2.8,nhr-72,0,0
C17A2.1,nhr-257,0,0
C49D10.7,C49D10.7,0,0
C49D10.8,oac-11,0,0
C49D10.9,nhr-261,1,0
C49D10.6,nhr-75,0,2
C49D10.4,oac-10,0,0
C49D10.10,C49D10.10,4,4
C49D10.11,sdz-7,0,0
C49D10.2,nhr-166,0,0
F53C3.8,F53C3.8,1,0
F53C3.7,F53C3.7,0,0
F53C3.6,F53C3.6,0,0
F53C3.5,F53C3.5,0,0
F53C3.4,F53C3.4,1,0
F53C3.3,F53C3.3,1,0
F53C3.11,F53C3.11,0,0
F53C3.2,fbxb-103,1,1
F53C3.12,bcmo-2,2,0
F53C3.1,F53C3.1,8,14
F53C3.13,F53C3.13,54,57
Y14H12B.2,Y14H12B.2,232,56
Y14H12B.1,Y14H12B.1,83,71
T20H12.1,T20H12.1,8,3
K10G6.3,sea-2,25,35
K10G6.4,K10G6.4,0,0
K10G6.2,dos-2,0,0
K10G6.1,lin-31,0,0
K10G6.5,K10G6.5,0,0
Y14H12A.1,Y14H12A.1,18,10
K07D4.7,tag-218,2,3
Y14H12A.3,Y14H12A.3,0,0
K07D4.6,K07D4.6,0,0
K07D4.5,K07D4.5,0,0
K07D4.9,K07D4.9,0,0
K07D4.8,pqn-48,6,2
K07D4.3,rpn-11,0,0
K07D4.2,K07D4.2,0,2
W06A11.4,W06A11.4,8,5
W06A11.2,gadr-4,0,0
W06A11.3,fbxb-118,0,2
W06A11.1,W06A11.1,0,0
R11F4.3,R11F4.3,3,2
R11F4.6,R11F4.6,0,0
R11F4.2,R11F4.2,0,3
R11F4.1,R11F4.1,21,24
T08H4.2,T08H4.2,0,0
T08H4.1,rhgf-2,3,0
T08H4.3,ast-1,0,0
Y54C5A.1,Y54C5A.1,0,0
F56D3.1,F56D3.1,0,0
R03H10.2,R03H10.2,5,0
R03H10.4,R03H10.4,75,1
R03H10.5,R03H10.5,2,4
R03H10.6,R03H10.6,0,116
R03H10.1,R03H10.1,7,1
F31D5.3,cpna-1,9,8
F31D5.4,F31D5.4,0,0
F31D5.5,F31D5.5,3,4
F31D5.7,F31D5.7,0,0
F31D5.2,F31D5.2,13,11
F31D5.1,F31D5.1,3,1
C16A11.5,C16A11.5,30,31
C16A11.4,C16A11.4,25,25
C16A11.3,C16A11.3,20,13
C16A11.10,C16A11.10,7,9
C16A11.9,fbxc-43,0,0
C16A11.6,fbxc-44,11,2
C16A11.2,C16A11.2,46,39
C16A11.1,gpa-11,0,0
C16A11.7,C16A11.7,0,0
C16A11.8,clec-135,15,14
C01F1.4,C01F1.4,1,0
C01F1.5,C01F1.5,0,0
C01F1.6,C01F1.6,0,0
C01F1.3,C01F1.3,7,4
C01F1.1,C01F1.1,58,55
Y52E8A.3,Y52E8A.3,1,1
Y52E8A.4,Y52E8A.4,7,6
Y52E8A.7,Y52E8A.7,0,0
Y52E8A.5,srw-40,0,0
Y52E8A.1,Y52E8A.1,0,0
H20J04.6,H20J04.6,13,19
H20J04.5,pfd-2,48,56
H20J04.4,H20J04.4,22,29
H20J04.3,madf-3,0,0
H20J04.2,athp-2,29,21
H20J04.7,H20J04.7,0,0
H20J04.1,H20J04.1,7,15
B0286.2,lat-2,0,1
B0286.3,B0286.3,27,38
B0286.4,ntl-2,0,0
B0286.1,B0286.1,2,0
B0286.5,fkh-6,4,2
ZK430.8,mlt-7,8,14
ZK430.5,ZK430.5,1,1
ZK430.3,sod-5,0,0
ZK430.2,tag-231,12,24
ZK430.7,ZK430.7,28,27
ZK430.1,toe-1,113,112
T12C9.5,nhr-109,3,3
T12C9.1,nhr-273,2,1
T12C9.6,nhr-16,2,2
T12C9.3,twk-2,1,1
T12C9.7,T12C9.7,27,42
W06B4.3,vps-18,3,5
W06B4.2,W06B4.2,5,10
W06B4.1,W06B4.1,119,121
T05C1.1,T05C1.1,1,1
T05C1.2,T05C1.2,0,0
T05C1.3,T05C1.3,0,0
T05C1.4,camt-1,5,2
T05C1.7,T05C1.7,0,0
B0304.3,cyp-23A1,0,0
B0304.1,hlh-1,0,0
B0304.4,B0304.4,12,11
B0304.2,B0304.2,5,8
B0304.8,sra-35,0,0
B0304.5,sra-32,0,0
B0304.6,sra-33,1,0
B0304.9,sra-36,0,0
B0304.7,sra-34,0,0
K07E1.1,K07E1.1,0,0
M03A1.8,M03A1.8,0,0
M03A1.7,dao-2,0,2
M03A1.t2,M03A1.t2,0,0
M03A1.1,vab-1,26,32
M03A1.6,ipla-1,59,54
F35D11.3,F35D11.3,3,2
F35D11.2,pqn-35,0,0
F35D11.9,clec-138,14,9
F35D11.11,dyf-14,0,0
Y74E4A.1,lgc-27,0,0
T05A7.11,T05A7.11,0,0
T05A7.10,fut-5,1,1
T05A7.6,T05A7.6,37,31
T05A7.2,clec-140,0,0
T05A7.1,T05A7.1,18,21
T05A7.8,sre-40,0,0
F10G7.7,sre-39,0,0
F10G7.12,F10G7.12,14,12
F10G7.6,F10G7.6,3,0
F10G7.8,rpn-5,146,173
F10G7.9,F10G7.9,0,1
F10G7.2,tsn-1,93,94
F10G7.1,tag-151,25,23
F41C3.8,F41C3.8,1,0
F10G7.10,F10G7.10,0,0
F10G7.11,ttr-41,80,83
F41C3.6,F41C3.6,1,0
F41C3.4,F41C3.4,0,0
F41C3.3,acs-11,17,18
F41C3.2,F41C3.2,1,2
F41C3.1,F41C3.1,0,0
C27D9.1,C27D9.1,52,64
F26G1.4,ttm-2,0,0
F26G1.6,F26G1.6,0,0
F26G1.1,F26G1.1,9,7
C33F10.4,C33F10.4,1,0
C33F10.5,rig-6,30,30
C33F10.16,C33F10.16,0,0
C33F10.7,lact-5,1,1
T23B7.2,T23B7.2,8,4
T23B7.1,nspd-4,176,148
T23B7.3,T23B7.3,0,0
F11G11.7,dnj-9,0,0
F11G11.5,F11G11.5,31,27
F11G11.14,F11G11.14,0,0
F11G11.13,F11G11.13,0,2
R05F9.6,R05F9.6,61,69
R05F9.5,gst-9,0,0
R05F9.8,msp-33,507,0
R05F9.3,msp-32,0,0
R05F9.9,R05F9.9,0,1
R05F9.1,R05F9.1,0,0
R05F9.12,aagr-2,49,37
ZK546.11,gst-30,0,0
ZK546.5,ZK546.5,19,23
ZK546.17,cblc-1,7,10
ZK546.3,ZK546.3,34,33
ZK546.2,ZK546.2,19,29
ZK546.1,zyg-12,25,20
Y38A8.3,ulp-2,33,23
T27F7.2,shc-2,6,5
T27F7.1,T27F7.1,0,0
F59A6.6,rnh-1.0,8,2
F59A6.5,F59A6.5,11,12
F59A6.3,F59A6.3,0,0
F59A6.1,nsy-1,8,6
F33G12.3,F33G12.3,15,12
F33G12.5,F33G12.5,22,34
F33G12.8,F33G12.8,0,0
C27A2.12,C27A2.12,0,0
C27A2.8,C27A2.8,0,0
C27A2.6,dsh-2,20,24
C04G6.3,pld-1,20,12
C04G6.11,C04G6.11,0,0
C04G6.1,mpk-2,3,2
F09C12.2,F09C12.2,0,0
F09C12.1,ggr-3,0,0
F58A6.6,srb-16,0,0
F58A6.11,srb-13,0,0
C27D6.6,srb-5,0,0
C27D6.8,srb-3,0,0
C27D6.10,srb-1,0,0
C27D6.1,C27D6.1,18,15
C27D6.3,C27D6.3,18,18
C27D6.4,crh-2,115,102
C34F11.18,C34F11.18,0,0
C34F11.6,msp-49,390,169
C34F11.5,C34F11.5,86,83
C34F11.4,msp-50,271,298
C34F11.3,C34F11.3,6,10
C34F11.8,C34F11.8,5,9
C34F11.2,C34F11.2,13,15
C34F11.1,C34F11.1,6,2
C34F11.9,dsh-1,16,20
C34F11.12,C34F11.12,0,0
EGAP2.2,EGAP2.2,0,3
EGAP2.1,EGAP2.1,6,2
EGAP2.3,pho-1,55,49
T16D1.2,pho-4,3,2
C54A12.1,ptr-6,2,0
C54A12.2,frpr-4,0,0
C54A12.4,drn-1,0,0
ZK622.3,pmt-1,253,281
ZK622.2,gur-5,0,1
ZK622.5,ZK622.5,0,0
ZK622.1,ZK622.1,0,0
F08B1.6,21ur-10456,0,0
F08B1.2,gcy-12,24,19
F08B1.3,F08B1.3,7,5
F08B1.1,vhp-1,1,0
F09E5.10,F09E5.10,0,2
F09E5.8,F09E5.8,0,0
F09E5.7,F09E5.7,0,0
F09E5.19,F09E5.19,0,0
F09E5.5,sec-6,17,18
F09E5.13,agt-2,23,28
F09E5.3,F09E5.3,53,53
F09E5.2,F09E5.2,0,0
F09E5.15,prdx-2,0,0
F09E5.22,F09E5.22,0,0
F09E5.1,pkc-3,19,15
EEED8.6,ccpp-6,0,0
EEED8.7,rsp-4,35,35
EEED8.8,ndx-6,13,4
EEED8.16,EEED8.16,0,0
EEED8.9,pink-1,23,20
EEED8.10,EEED8.10,35,35
EEED8.5,mog-5,43,47
EEED8.4,EEED8.4,0,0
EEED8.13,EEED8.13,0,0
EEED8.14,EEED8.14,14,15
EEED8.2,EEED8.2,0,0
EEED8.1,mel-47,64,72
F07F6.7,F07F6.7,1,2
F07F6.8,F07F6.8,0,0
F07F6.4,F07F6.4,18,27
F07F6.5,dct-5,0,0
F07F6.1,F07F6.1,0,0
F07F6.6,nmr-1,3,3
F56D1.7,daz-1,41,51
F56D1.4,clr-1,15,22
F56D1.2,F56D1.2,43,23
F56D1.1,F56D1.1,23,37
F12A10.8,F12A10.8,0,0
ZK177.5,cyp-44A1,22,2
ZK177.4,ZK177.4,33,28
ZK177.8,ZK177.8,43,36
ZK177.10,tbx-35,0,0
ZK177.1,ZK177.1,9,9
C17C3.8,hlh-26,0,0
C17C3.10,hlh-27,0,0
C17C3.18,ins-13,0,0
T25E4.2,T25E4.2,0,0
C17G10.3,C17G10.3,0,0
C17G10.5,lys-8,77,75
C17G10.4,cdc-14,19,31
C17G10.10,C17G10.10,8,7
C17G10.6,C17G10.6,1,0
C17G10.9,C17G10.9,0,0
F59E12.5,npl-4.2,0,49
F59E12.4,npl-4.1,0,0
F59E12.8,F59E12.8,0,1
F59E12.9,F59E12.9,41,25
F59E12.10,ddl-1,0,28
F59E12.11,F59E12.11,16,16
F59E12.2,zyg-1,33,34
C25H3.12,C25H3.12,9,8
C25H3.6,mdt-26,0,0
C25H3.8,C25H3.8,16,17
C25H3.19,C25H3.19,0,0
C25H3.11,C25H3.11,4,5
C25H3.4,C25H3.4,19,28
C25H3.1,C25H3.1,0,0
C18A3.4,C18A3.4,0,0
C18A3.3,C18A3.3,0,0
C18A3.6,rab-3,0,0
F10C1.7,ifb-2,4,1
F10C1.8,F10C1.8,0,0
F10C1.3,F10C1.3,0,0
F10C1.12,F10C1.12,0,0
F10C1.2,ifb-1,53,64
F10C1.5,dmd-5,0,0
K05F1.6,K05F1.6,0,0
K05F1.5,K05F1.5,0,0
K05F1.3,acdh-8,66,78
K05F1.9,K05F1.9,38,41
K05F1.1,K05F1.1,0,0
K05F1.10,K05F1.10,8,8
ZK1248.6,msp-64,217,10
ZK1248.5,ZK1248.5,24,20
ZK1248.7,wago-5,0,0
ZK1248.3,ehs-1,10,17
ZK1248.10,tbc-2,34,34
ZK1248.13,ZK1248.13,24,15
ZK1248.16,lec-5,0,0
ZK1248.1,ZK1248.1,0,0
H41C03.3,H41C03.3,10,4
H41C03.2,H41C03.2,0,0
H41C03.1,H41C03.1,11,10
F55C12.4,F55C12.4,1,3
F55C12.7,tag-234,19,43
F55C12.5,F55C12.5,0,0
F55C12.2,F55C12.2,0,0
F55C12.1,F55C12.1,0,0
F59G1.4,F59G1.4,3,3
F59G1.3,vps-35,10,12
F59G1.1,cgt-3,166,217
F28B12.3,vrk-1,61,60
F28B12.2,egl-44,0,0
F28B12.6,F28B12.6,0,0
B0034.3,casy-1,0,0
B0034.14,B0034.14,0,0
B0034.7,B0034.7,0,0
B0034.8,B0034.8,0,0
B0034.4,B0034.4,3,11
B0034.1,B0034.1,0,0
B0034.5,B0034.5,0,0
ZK84.3,ins-5,3,2
ZK84.4,ZK84.4,0,0
ZK84.2,ZK84.2,1,0
ZK84.8,mir-1822,0,0
R12C12.9,R12C12.9,0,0
R12C12.5,R12C12.5,31,22
R12C12.6,R12C12.6,0,0
R12C12.2,ran-5,37,32
R12C12.1,R12C12.1,0,0
R12C12.7,R12C12.7,40,10
R12C12.8,R12C12.8,47,48
H12I13.4,fbf-1,5,6
F21H12.8,F21H12.8,0,0
F21H12.4,ptc-2,0,1
F21H12.6,F21H12.6,234,233
F21H12.1,F21H12.1,21,30
C29H12.3,rgs-3,0,0
C29H12.5,cec-9,0,0
C29H12.6,C29H12.6,0,0
C29H12.13,C29H12.13,0,0
C29H12.2,C29H12.2,121,93
C29H12.14,C29H12.14,0,0
C29H12.7,C29H12.7,0,0
C29H12.8,C29H12.8,0,0
F57F10.1,abts-3,13,7
H35N03.1,exp-1,0,0
F40H3.5,hst-3.1,0,0
F40H3.7,F40H3.7,0,0
F40H3.9,F40H3.9,0,0
F40H3.2,F40H3.2,9,11
F40H3.8,F40H3.8,0,0
C30B5.1,tag-319,0,1
C30B5.5,frpr-20,0,0
C30B5.6,C30B5.6,2,0
C30B5.7,C30B5.7,0,0
T24H7.5,tat-4,0,0
T24H7.3,T24H7.3,34,34
T24H7.2,T24H7.2,0,1
F13H8.5,F13H8.5,0,0
F13H8.11,F13H8.11,0,0
F13H8.4,nmgp-1,1,0
F13H8.3,F13H8.3,0,0
F13H8.8,F13H8.8,0,0
F13H8.2,F13H8.2,14,16
F13H8.10,bpl-1,4,2
C29F5.3,C29F5.3,11,6
C29F5.4,mps-1,0,1
C29F5.5,C29F5.5,0,0
C29F5.2,sdz-3,1,1
C29F5.1,C29F5.1,14,10
C29F5.8,C29F5.8,0,0
C29F5.7,glb-10,0,0
C32D5.4,C32D5.4,0,0
C32D5.15,C32D5.15,0,0
C32D5.7,C32D5.7,0,0
C32D5.9,lgg-1,156,116
C32D5.11,C32D5.11,27,31
K10B2.5,ani-2,76,86
K10B2.3,clec-88,7,5
K10B2.1,lin-23,0,0
F58F12.2,F58F12.2,0,0
T25D10.9,T25D10.9,0,0
T25D10.1,T25D10.1,1,5
T25D10.3,spp-11,0,0
K03H9.3,K03H9.3,0,0
K03H9.2,col-75,0,0
K06A1.5,atg-16.2,0,0
K06A1.6,dgk-5,0,1
T28D9.7,T28D9.7,0,1
T28D9.10,snr-3,0,0
T28D9.1,T28D9.1,134,128
R05G9R.1,R05G9R.1,0,0
C56E6.4,C56E6.4,0,0
C56E6.5,abch-1,0,0
C56E6.1,abcx-1,0,0
C56E6.9,C56E6.9,24,27
F18C5.3,tag-184,0,0
F18C5.2,wrn-1,30,30
F18C5.10,F18C5.10,10,12
F18C5.6,sra-28,0,0
F18C5.8,sra-29,0,0
C56C10.4,C56C10.4,0,0
C56C10.7,C56C10.7,0,0
C56C10.8,icd-1,0,1
C56C10.9,C56C10.9,18,15
F54H5.5,F54H5.5,2,2
T19D12.6,T19D12.6,0,0
T19D12.8,sra-26,0,0
T19D12.9,T19D12.9,2,0
T19D12.10,T19D12.10,0,0
T19D12.2,T19D12.2,4,4
T19D12.1,T19D12.1,17,17
H43E16.1,H43E16.1,0,0
C18H9.3,C18H9.3,30,36
C18H9.7,rpy-1,0,0
T14B4.18,T14B4.18,0,0
T14B4.6,dpy-2,0,1
T14B4.4,tsp-10,0,0
T14B4.t1,T14B4.t1,0,0
T14B4.8,T14B4.8,0,0
T14B4.9,T14B4.9,0,0
T14B4.2,T14B4.2,0,124
T14B4.1,T14B4.1,26,26
F41G3.14,exos-8,2,0
F41G3.16,ins-14,0,0
F41G3.5,F41G3.5,8,17
F41G3.20,F41G3.20,0,0
F41G3.4,fis-1,11,1
F41G3.3,F41G3.3,0,0
F41G3.2,F41G3.2,0,0
F41G3.12,agr-1,0,0
F41G3.1,F41G3.1,24,18
F41G3.18,F41G3.18,0,0
T13C2.7,T13C2.7,0,0
T13C2.6,T13C2.6,51,64
T13C2.3,T13C2.3,0,1
T13C2.2,T13C2.2,0,1
F31E8.3,tab-1,0,0
F31E8.5,F31E8.5,11,18
F31E8.2,snt-1,13,13
F31E8.14,F31E8.14,0,0
F31E8.13,F31E8.13,0,0
F31E8.20,F31E8.20,0,0
F31E8.10,F31E8.10,0,0
F31E8.1,F31E8.1,0,0
F31E8.21,F31E8.21,0,0
F31E8.7,F31E8.7,0,0
C04A2.10,C04A2.10,0,0
C04A2.14,C04A2.14,0,0
C04A2.3,egl-27,238,223
C04A2.1,tbc-6,1,0
C04A2.15,C04A2.15,0,1
C04A2.7,dnj-5,98,119
C44B7.4,clhm-1,0,0
C44B7.5,C44B7.5,0,0
C44B7.6,C44B7.6,1,1
C44B7.7,C44B7.7,0,1
C44B7.8,pmp-1,26,34
C44B7.9,pmp-2,11,7
C44B7.10,C44B7.10,203,238
C44B7.12,C44B7.12,60,36
C44B7.11,C44B7.11,1,1
C44B7.2,C44B7.2,16,12
C44B7.1,C44B7.1,32,45
B0252.3,B0252.3,7,10
B0252.2,asm-1,0,0
B0252.8,B0252.8,0,0
B0252.1,B0252.1,0,0
F22D3.2,F22D3.2,8,20
F22D3.6,F22D3.6,1,1
F22D3.1,ceh-38,10,6
C15F1.3,tra-2,24,26
C15F1.5,C15F1.5,0,0
C15F1.6,art-1,0,0
C15F1.8,C15F1.8,0,0
C15F1.2,C15F1.2,1,0
C15F1.1,C15F1.1,0,0
C52E12.2,unc-104,7,5
C52E12.t2,C52E12.t2,0,0
C52E12.3,sqv-7,0,0
C52E12.4,C52E12.4,21,13
C52E12.6,C52E12.6,9,12
C52E12.1,C52E12.1,29,43
ZK1127.7,cin-4,15,10
ZK1127.9,tcer-1,91,95
ZK1127.12,ZK1127.12,4,6
ZK1127.4,ZK1127.4,36,36
ZK1127.3,ZK1127.3,15,11
ZK1127.2,acs-6,0,0
ZK1127.11,him-14,29,34
ZK1127.1,nos-2,122,162
T02G5.9,kars-1,211,219
T02G5.7,T02G5.7,135,125
T02G5.6,msh-4,3,1
T02G5.11,T02G5.11,1,0
T02G5.4,T02G5.4,9,15
T02G5.15,T02G5.15,0,1
T02G5.14,T02G5.14,1,0
T02G5.3,T02G5.3,2,0
T02G5.2,T02G5.2,1,0
T02G5.12,T02G5.12,42,31
T02G5.13,mmaa-1,27,18
F10E7.8,farl-11,36,32
F10E7.9,F10E7.9,0,0
F10E7.5,F10E7.5,39,44
F10E7.6,F10E7.6,9,9
F10E7.4,spon-1,7,11
T07F8.4,T07F8.4,0,0
T07F8.2,T07F8.2,0,0
T07F8.1,T07F8.1,0,0
C27H5.3,fust-1,4,5
C27H5.2,C27H5.2,10,10
C27H5.4,C27H5.4,10,10
C27H5.7,dyf-13,0,0
C27H5.8,glc-4,2,0
C27H5.9,C27H5.9,0,0
C27H5.1,pdl-1,0,0
C27H5.6,C27H5.6,0,0
E04F6.4,E04F6.4,14,8
E04F6.5,acdh-12,195,220
E04F6.6,E04F6.6,6,6
E04F6.2,E04F6.2,1,0
E04F6.14,srd-56,0,0
E04F6.13,srd-58,0,0
E04F6.1,srd-59,0,0
E04F6.7,dhs-7,34,32
E04F6.8,E04F6.8,1,1
E04F6.9,E04F6.9,0,0
E04F6.10,E04F6.10,1,0
E04F6.11,clh-3,13,17
F32A5.4,F32A5.4,0,0
F32A5.3,F32A5.3,63,63
F32A5.5,aqp-1,1,0
F32A5.2,F32A5.2,29,27
F32A5.6,prx-13,2,2
F32A5.1,ada-2,0,0
F32A5.8,F32A5.8,9,7
F32A5.9,F32A5.9,1,1
C30G12.4,C30G12.4,0,0
C30G12.3,C30G12.3,0,0
C30G12.2,C30G12.2,0,0
C30G12.6,C30G12.6,35,47
C30G12.7,puf-8,84,67
F45E12.3,cul-4,13,15
F45E12.2,brf-1,32,25
F45E12.5,mrpl-14,0,0
F45E12.1,scpl-2,0,0
F21D12.2,F21D12.2,0,0
F21D12.3,F21D12.3,8,7
F21D12.5,npax-1,0,0
F21D12.1,nhr-21,1,1
F43E2.8,hsp-4,128,172
F43E2.4,haf-2,21,19
F43E2.3,insc-1,3,2
F43E2.6,F43E2.6,6,17
F43E2.11,F43E2.11,0,0
F43E2.7,mtch-1,0,1
F43E2.1,F43E2.1,8,8
C07D10.5,C07D10.5,0,0
C07D10.3,sre-3,0,0
C07D10.2,bath-44,15,20
C07D10.1,C07D10.1,2,1
C07D10.4,nas-7,3,3
K02A2.2,srd-55,0,0
K02A2.5,K02A2.5,2,0
K02A2.3,kcc-3,6,4
Y9D1A.1,Y9D1A.1,1,0
Y9D1A.2,Y9D1A.2,0,0
D1022.3,D1022.3,1,2
D1022.4,D1022.4,19,13
D1022.5,D1022.5,0,0
D1022.6,sro-1,0,0
D1022.7,aka-1,104,103
D1022.1,ubc-6,7,12
D1022.8,cah-2,0,0
D1022.9,D1022.9,10,16
R10H1.5,nas-23,0,0
R10H1.1,R10H1.1,0,0
R10H1.2,srab-14,0,0
C28F5.2,glb-9,0,0
C28F5.4,C28F5.4,1,2
ZK1290.15,ZK1290.15,0,0
ZK1290.6,rnh-1.1,0,31
ZK1290.5,ZK1290.5,0,0
ZK1290.13,ZK1290.13,0,0
ZK1290.4,nfi-1,16,18
ZK1290.3,rol-8,0,2
ZK1290.9,fbxa-224,6,2
ZK1290.2,tph-1,1,0
ZK1290.10,ZK1290.10,0,0
ZK1290.1,ZK1290.1,15,23
F35D2.8,F35D2.8,0,0
F35D2.2,F35D2.2,0,0
F35D2.1,F35D2.1,0,0
F35D2.6,F35D2.6,0,0
F35D2.4,mks-3,0,1
F35D2.5,syd-1,0,0
F35D2.9,F35D2.9,0,0
F35D2.16,F35D2.16,0,0
R07G3.5,pgam-5,0,0
R07G3.3,npp-21,140,136
R07G3.2,lips-17,4,3
R07G3.9,oig-4,2,1
R07G3.1,cdc-42,89,83
R07G3.8,R07G3.8,0,2
R153.3,R153.3,0,0
R153.1,pde-4,0,2
F18A1.6,F18A1.6,30,42
F18A1.7,F18A1.7,0,0
F18A1.4,lir-2,15,11
F18A1.3,lir-1,0,0
F18A1.1,F18A1.1,1,1
F18A1.8,F18A1.8,0,0
B0495.4,nhx-2,2,3
B0495.5,B0495.5,23,28
B0495.6,B0495.6,0,6
B0495.2,B0495.2,32,19
B0495.7,B0495.7,49,80
B0495.8,B0495.8,30,42
B0495.10,cpna-5,0,0
B0495.18,B0495.18,0,0
B0228.4,cpna-2,30,49
B0228.8,B0228.8,2,0
B0228.9,B0228.9,0,1
C06A8.7,srh-39,0,0
C06A8.8,C06A8.8,1,2
C06A8.6,C06A8.6,43,51
C06A8.1,mthf-1,52,53
C06A8.2,C06A8.2,30,25
C06A8.4,skr-17,32,43
C06A8.9,glr-4,2,2
C06A8.3,C06A8.3,437,468
T05A6.10,T05A6.10,0,0
T05A6.13,T05A6.13,0,0
T05A6.19,T05A6.19,0,0
T05A6.2,cki-2,2,5
T05A6.4,T05A6.4,0,0
T05A6.6,srw-62,0,0
T09A5.1,cex-2,0,0
T09A5.2,klp-3,23,15
T09A5.3,acr-7,0,3
T09A5.4,T09A5.4,2,4
T09A5.5,T09A5.5,1,0
T09A5.6,mdt-10,40,42
T09A5.7,T09A5.7,28,38
T09A5.8,cec-3,72,79
T09A5.10,lin-5,117,106
T09A5.11,ostb-1,163,132
T09A5.12,ztf-17,19,12
T01H3.3,T01H3.3,25,16
T01H3.2,T01H3.2,30,27
T01H3.4,perm-1,23,20
ZK675.1,ptc-1,93,89
ZK675.2,rev-1,6,8
ZK675.3,ZK675.3,1,0
ZK675.4,ZK675.4,0,0
ZK669.1,tag-341,6,2
ZK669.2,ZK669.2,2,8
ZK669.3,ZK669.3,8,7
ZK669.4,ZK669.4,153,173
ZK669.5,ZK669.5,0,0
C04H4.1,C04H4.1,0,0
DH11.5,DH11.5,1,1
DH11.3,pgp-11,7,11
DH11.1,glna-2,15,16
DH11.2,DH11.2,8,16
C08B11.3,swsn-7,51,51
C08B11.4,nrf-6,0,0
C08B11.5,sap-49,49,36
C08B11.8,C08B11.8,20,18
T05H10.1,T05H10.1,0,0
T05H10.2,apn-1,30,30
T05H10.3,T05H10.3,0,0
T05H10.8,T05H10.8,0,1
T05H10.5,ufd-2,0,0
T05H10.7,T05H10.7,31,14
K02C4.5,K02C4.5,4,4
K02C4.3,K02C4.3,40,56
K02C4.4,ltd-1,0,0
C41C4.2,sre-2,0,0
C41C4.10,sfxn-5,0,0
C41C4.3,lron-4,0,0
C41C4.4,ire-1,0,0
C41C4.6,ulp-4,0,0
C41C4.7,ctns-1,62,55
C41C4.8,cdc-48.2,116,96
F10B5.8,F10B5.8,57,62
F10B5.3,F10B5.3,0,0
F10B5.4,tub-1,0,1
F10B5.6,emb-27,35,21
F10B5.7,rrf-3,20,24
T05C12.11,T05C12.11,0,0
T05C12.1,T05C12.1,53,55
T05C12.10,qua-1,0,0
M110.1,col-76,2,3
M110.3,M110.3,18,22
M110.4,ifg-1,118,132
M110.5,dab-1,0,180
M110.7,M110.7,7,4
F35C11.1,nlp-5,0,0
F35C11.2,F35C11.2,0,0
F35C11.7,F35C11.7,0,0
F35C11.6,F35C11.6,1,2
